sku_id,category,brand,product,variant,sku_name,price ,cogs 
SKU04214,Electronics,Huawei,Tablet,Pro,Huawei Tablet Pro SKU04214,14450648,9771218
SKU00904,Electronics,Xiaomi,Smartwatch,Limited Edition,Xiaomi Smartwatch Limited Edition SKU00904,14380854,10205765
SKU01269,Electronics,Samsung,Headphones,Pro,Samsung Headphones Pro SKU01269,14375049,11865624
SKU04319,Electronics,Sony,Tablet,Standard,Sony Tablet Standard SKU04319,14344420,9107423
SKU02295,Gaming Gear,Corsair,Graphics Card,Limited,Corsair Graphics Card Limited SKU02295,14319450,11702120
SKU00254,Gaming Gear,Razer,Graphics Card,Limited,Razer Graphics Card Limited SKU00254,14318193,11346253
SKU00451,Electronics,Samsung,Camera,Standard,Samsung Camera Standard SKU00451,14290772,9429585
SKU02289,Electronics,LG,Camera,Ultra,LG Camera Ultra SKU02289,14243728,11519767
SKU03359,Electronics,Sony,Speaker,Pro,Sony Speaker Pro SKU03359,14188655,12546413
SKU00618,Electronics,Sony,Mouse,Ultra,Sony Mouse Ultra SKU00618,14157692,10671967
SKU03264,Electronics,Dell,Mouse,Ultra,Dell Mouse Ultra SKU03264,14123298,8843012
SKU02364,Electronics,Samsung,Smartwatch,Standard,Samsung Smartwatch Standard SKU02364,14017491,8486417
SKU00736,Electronics,Dell,Mouse,Ultra,Dell Mouse Ultra SKU00736,13983415,11830531
SKU04024,Electronics,Samsung,Smartwatch,Standard,Samsung Smartwatch Standard SKU04024,13963986,9028696
SKU03344,Electronics,HP,Speaker,Ultra,HP Speaker Ultra SKU03344,13916316,9658784
SKU02366,Electronics,LG,Camera,Ultra,LG Camera Ultra SKU02366,13886920,10822842
SKU02627,Electronics,Huawei,Camera,Pro,Huawei Camera Pro SKU02627,13815685,10727850
SKU03915,Electronics,Huawei,TV,Standard,Huawei TV Standard SKU03915,13804034,11124222
SKU04464,Gaming Gear,Razer,Gaming Chair,Limited,Razer Gaming Chair Limited SKU04464,13788384,12255659
SKU00489,Electronics,Xiaomi,Printer,Limited Edition,Xiaomi Printer Limited Edition SKU00489,13770059,8874251
SKU01524,Electronics,Huawei,Camera,Pro,Huawei Camera Pro SKU01524,13734893,11432347
SKU00529,Gaming Gear,Razer,Gaming Chair,Limited,Razer Gaming Chair Limited SKU00529,13727577,8713400
SKU04996,Electronics,HP,Smartphone,Standard,HP Smartphone Standard SKU04996,13725065,10676747
SKU00870,Gaming Gear,Corsair,Gaming Chair,Limited,Corsair Gaming Chair Limited SKU00870,13695472,10225976
SKU03519,Electronics,OnePlus,Headphones,Limited Edition,OnePlus Headphones Limited Edition SKU03519,13651688,9943127
SKU01161,Electronics,Sony,Camera,Standard,Sony Camera Standard SKU01161,13638248,10849383
SKU00008,Gaming Gear,Corsair,Gaming Chair,Limited,Corsair Gaming Chair Limited SKU00008,13596194,11310953
SKU02385,Gaming Gear,Sony,Graphics Card,Limited,Sony Graphics Card Limited SKU02385,13585910,9680741
SKU03909,Electronics,Apple,Mouse,Pro,Apple Mouse Pro SKU03909,13574957,10386792
SKU03224,Electronics,Apple,Mouse,Pro,Apple Mouse Pro SKU03224,13511485,8810018
SKU03556,Electronics,Dell,Printer,Pro,Dell Printer Pro SKU03556,13493700,10787986
SKU03361,Electronics,Huawei,Camera,Pro,Huawei Camera Pro SKU03361,13473334,11825797
SKU04224,Electronics,Dell,Mouse,Ultra,Dell Mouse Ultra SKU04224,13466681,10154326
SKU02303,Gaming Gear,Razer,Console,Limited,Razer Console Limited SKU02303,13382444,10840862
SKU03728,Electronics,Xiaomi,Printer,Limited Edition,Xiaomi Printer Limited Edition SKU03728,13314390,10651005
SKU00538,Electronics,HP,Smartwatch,Pro,HP Smartwatch Pro SKU00538,13253042,8412638
SKU03230,Electronics,OnePlus,Tablet,Pro,OnePlus Tablet Pro SKU03230,13219930,8646075
SKU01969,Gaming Gear,Razer,Gaming Monitor,Limited,Razer Gaming Monitor Limited SKU01969,13214816,8221957
SKU04425,Electronics,Huawei,Camera,Pro,Huawei Camera Pro SKU04425,13205691,10068575
SKU02945,Gaming Gear,Razer,Graphics Card,Elite,Razer Graphics Card Elite SKU02945,13198012,10525726
SKU02573,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU02573,13197402,11010775
SKU03525,Electronics,Samsung,Printer,Standard,Samsung Printer Standard SKU03525,13178694,8720895
SKU04276,Electronics,Dell,Tablet,Standard,Dell Tablet Standard SKU04276,13169895,10344571
SKU04316,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU04316,13104632,9947620
SKU03607,Electronics,OnePlus,Tablet,Pro,OnePlus Tablet Pro SKU03607,13080353,11429848
SKU02618,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU02618,13027564,9993624
SKU02754,Electronics,HP,Headphones,Ultra,HP Headphones Ultra SKU02754,13015135,11312471
SKU04879,Electronics,Huawei,Camera,Pro,Huawei Camera Pro SKU04879,13001340,8739473
SKU03397,Electronics,Sony,Speaker,Pro,Sony Speaker Pro SKU03397,12964553,10299056
SKU03351,Electronics,Sony,Smartwatch,Standard,Sony Smartwatch Standard SKU03351,12938938,11284886
SKU00093,Electronics,LG,Smartwatch,Ultra,LG Smartwatch Ultra SKU00093,12932952,9136451
SKU03380,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU03380,12889502,9406062
SKU01015,Electronics,OnePlus,Tablet,Pro,OnePlus Tablet Pro SKU01015,12839619,8020520
SKU01511,Electronics,OnePlus,Printer,Ultra,OnePlus Printer Ultra SKU01511,12813824,9236302
SKU04548,Gaming Gear,Razer,Graphics Card,Elite,Razer Graphics Card Elite SKU04548,12765455,8490144
SKU04150,Electronics,Samsung,Mouse,Pro,Samsung Mouse Pro SKU04150,12756871,11345163
SKU01847,Gaming Gear,Razer,Gaming Chair,Elite,Razer Gaming Chair Elite SKU01847,12724496,9842284
SKU03138,Electronics,Huawei,TV,Standard,Huawei TV Standard SKU03138,12691196,9368739
SKU02845,Electronics,Sony,Smartwatch,Standard,Sony Smartwatch Standard SKU02845,12638658,7991956
SKU04774,Gaming Gear,Corsair,Gaming Monitor,Limited,Corsair Gaming Monitor Limited SKU04774,12627624,10311424
SKU00576,Electronics,Huawei,Speaker,Ultra,Huawei Speaker Ultra SKU00576,12609505,11078566
SKU01728,Gaming Gear,Razer,Console,Elite,Razer Console Elite SKU01728,12603810,10914629
SKU00460,Electronics,Xiaomi,Speaker,Limited Edition,Xiaomi Speaker Limited Edition SKU00460,12599185,9880790
SKU04969,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU04969,12571370,10620122
SKU01750,Electronics,Xiaomi,Camera,Ultra,Xiaomi Camera Ultra SKU01750,12549855,9100127
SKU04635,Electronics,OnePlus,Tablet,Pro,OnePlus Tablet Pro SKU04635,12542392,9463011
SKU01897,Gaming Gear,Razer,Gaming Chair,Elite,Razer Gaming Chair Elite SKU01897,12538840,10053426
SKU03897,Gaming Gear,Sony,Gaming Chair,Limited,Sony Gaming Chair Limited SKU03897,12538686,9561122
SKU00802,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU00802,12516865,10860545
SKU01922,Electronics,LG,Printer,Ultra,LG Printer Ultra SKU01922,12452370,8275362
SKU04712,Electronics,OnePlus,TV,Standard,OnePlus TV Standard SKU04712,12441806,7645747
SKU04149,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU04149,12437423,7742896
SKU00455,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU00455,12435829,8361178
SKU04816,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU04816,12435596,9702882
SKU01733,Electronics,LG,Smartphone,Pro,LG Smartphone Pro SKU01733,12430999,9509077
SKU04466,Gaming Gear,Corsair,Console,Limited,Corsair Console Limited SKU04466,12429330,10540393
SKU03179,Gaming Gear,Razer,Console,Elite,Razer Console Elite SKU03179,12421560,10822104
SKU00945,Electronics,Sony,Headphones,Pro,Sony Headphones Pro SKU00945,12386976,9234115
SKU03196,Electronics,OnePlus,TV,Standard,OnePlus TV Standard SKU03196,12379927,8276855
SKU03741,Electronics,Huawei,Headphones,Ultra,Huawei Headphones Ultra SKU03741,12355232,10162235
SKU02387,Electronics,LG,Printer,Ultra,LG Printer Ultra SKU02387,12305942,9309966
SKU04939,Gaming Gear,Corsair,Gaming Monitor,Limited,Corsair Gaming Monitor Limited SKU04939,12291901,8741663
SKU00804,Electronics,Samsung,Printer,Standard,Samsung Printer Standard SKU00804,12273488,9559039
SKU02085,Electronics,Huawei,Headphones,Ultra,Huawei Headphones Ultra SKU02085,12263487,9345554
SKU00195,Gaming Gear,Corsair,Gaming Chair,Elite,Corsair Gaming Chair Elite SKU00195,12248189,9656284
SKU04849,Electronics,LG,Mouse,Limited Edition,LG Mouse Limited Edition SKU04849,12235104,8351114
SKU01135,Gaming Gear,Microsoft,Graphics Card,Limited,Microsoft Graphics Card Limited SKU01135,12217420,8844788
SKU04389,Electronics,LG,Printer,Ultra,LG Printer Ultra SKU04389,12164533,7792981
SKU02320,Gaming Gear,Microsoft,Graphics Card,Limited,Microsoft Graphics Card Limited SKU02320,12160145,7489567
SKU02667,Electronics,OnePlus,Speaker,Ultra,OnePlus Speaker Ultra SKU02667,12115284,8065251
SKU02001,Electronics,HP,Printer,Pro,HP Printer Pro SKU02001,12114230,9131407
SKU03127,Gaming Gear,Razer,Graphics Card,Pro,Razer Graphics Card Pro SKU03127,12096019,7427624
SKU01648,Electronics,OnePlus,TV,Standard,OnePlus TV Standard SKU01648,12078597,8002845
SKU04103,Gaming Gear,Microsoft,Graphics Card,Limited,Microsoft Graphics Card Limited SKU04103,12072826,9914421
SKU04206,Electronics,Xiaomi,Smartwatch,Ultra,Xiaomi Smartwatch Ultra SKU04206,11992673,8845686
SKU03303,Gaming Gear,Razer,Console,Elite,Razer Console Elite SKU03303,11975089,7290426
SKU01739,Electronics,Dell,Camera,Standard,Dell Camera Standard SKU01739,11906681,8515896
SKU04358,Electronics,OnePlus,TV,Standard,OnePlus TV Standard SKU04358,11878315,9194831
SKU03069,Gaming Gear,Sony,Graphics Card,Elite,Sony Graphics Card Elite SKU03069,11868554,8513606
SKU01712,Gaming Gear,Microsoft,Gaming Chair,Limited,Microsoft Gaming Chair Limited SKU01712,11863076,7767352
SKU02383,Electronics,Apple,Headphones,Standard,Apple Headphones Standard SKU02383,11858609,10343099
SKU02632,Gaming Gear,Microsoft,Graphics Card,Limited,Microsoft Graphics Card Limited SKU02632,11850608,9107303
SKU00161,Gaming Gear,Corsair,Gaming Chair,Elite,Corsair Gaming Chair Elite SKU00161,11820541,9975542
SKU00558,Electronics,Samsung,Speaker,Standard,Samsung Speaker Standard SKU00558,11790394,10456395
SKU02926,Electronics,Xiaomi,Smartphone,Pro,Xiaomi Smartphone Pro SKU02926,11781412,7961864
SKU03274,Electronics,Xiaomi,Headphones,Limited Edition,Xiaomi Headphones Limited Edition SKU03274,11761383,10226243
SKU03922,Electronics,Dell,Headphones,Pro,Dell Headphones Pro SKU03922,11758934,10579485
SKU02400,Gaming Gear,Sony,Graphics Card,Elite,Sony Graphics Card Elite SKU02400,11758673,8092377
SKU00507,Gaming Gear,Razer,Graphics Card,Pro,Razer Graphics Card Pro SKU00507,11749546,9142695
SKU03223,Electronics,LG,Printer,Ultra,LG Printer Ultra SKU03223,11745470,7816805
SKU01825,Electronics,OnePlus,Speaker,Ultra,OnePlus Speaker Ultra SKU01825,11745227,9184902
SKU02636,Gaming Gear,Razer,Gaming Keyboard,Limited,Razer Gaming Keyboard Limited SKU02636,11732090,9120627
SKU02205,Gaming Gear,Sony,Console,Limited,Sony Console Limited SKU02205,11716538,10026060
SKU04283,Electronics,HP,Speaker,Pro,HP Speaker Pro SKU04283,11708524,8430157
SKU03476,Gaming Gear,Sony,Graphics Card,Elite,Sony Graphics Card Elite SKU03476,11707936,8511406
SKU03859,Electronics,OnePlus,TV,Standard,OnePlus TV Standard SKU03859,11662503,9799262
SKU02307,Electronics,OnePlus,Speaker,Ultra,OnePlus Speaker Ultra SKU02307,11576581,9689696
SKU02971,Gaming Gear,Razer,Console,Elite,Razer Console Elite SKU02971,11574816,9532529
SKU03162,Gaming Gear,Logitech,Graphics Card,Limited,Logitech Graphics Card Limited SKU03162,11560568,10024689
SKU01491,Electronics,Xiaomi,Headphones,Limited Edition,Xiaomi Headphones Limited Edition SKU01491,11549824,6986277
SKU00589,Gaming Gear,Razer,Gaming Chair,Pro,Razer Gaming Chair Pro SKU00589,11528062,7283898
SKU00444,Electronics,OnePlus,Speaker,Ultra,OnePlus Speaker Ultra SKU00444,11522554,7265802
SKU04052,Gaming Gear,Sony,Gaming Monitor,Limited,Sony Gaming Monitor Limited SKU04052,11492823,9168732
SKU00525,Electronics,HP,Camera,Standard,HP Camera Standard SKU00525,11458960,8925510
SKU03174,Electronics,Sony,Printer,Standard,Sony Printer Standard SKU03174,11417801,9063045
SKU04662,Gaming Gear,Sony,Graphics Card,Elite,Sony Graphics Card Elite SKU04662,11409467,8036371
SKU03063,Gaming Gear,Sony,Console,Limited,Sony Console Limited SKU03063,11395204,7725177
SKU02332,Electronics,Samsung,Speaker,Standard,Samsung Speaker Standard SKU02332,11383323,9534992
SKU03715,Gaming Gear,Razer,Switch,Elite,Razer Switch Elite SKU03715,11372308,9223239
SKU00043,Electronics,LG,Mouse,Limited Edition,LG Mouse Limited Edition SKU00043,11368247,7547905
SKU00415,Gaming Gear,Razer,Graphics Card,Pro,Razer Graphics Card Pro SKU00415,11345829,9947725
SKU04638,Electronics,Huawei,Tablet,Standard,Huawei Tablet Standard SKU04638,11316658,9394193
SKU03001,Gaming Gear,Sony,Gaming Monitor,Limited,Sony Gaming Monitor Limited SKU03001,11221835,8669314
SKU04985,Gaming Gear,Corsair,Console,Elite,Corsair Console Elite SKU04985,11184060,6987926
SKU03817,Electronics,LG,Camera,Pro,LG Camera Pro SKU03817,11179436,9191123
SKU04696,Gaming Gear,Sony,Gaming Chair,Elite,Sony Gaming Chair Elite SKU04696,11165856,8794694
SKU01545,Electronics,OnePlus,Smartphone,Standard,OnePlus Smartphone Standard SKU01545,11121170,8216791
SKU03161,Gaming Gear,Razer,Gaming Monitor,Elite,Razer Gaming Monitor Elite SKU03161,11111331,9661820
SKU03240,Gaming Gear,Logitech,Graphics Card,Limited,Logitech Graphics Card Limited SKU03240,11103148,7395944
SKU02113,Gaming Gear,Microsoft,Gaming Chair,Limited,Microsoft Gaming Chair Limited SKU02113,11082192,7139327
SKU00705,Gaming Gear,Corsair,Gaming Keyboard,Limited,Corsair Gaming Keyboard Limited SKU00705,11061107,8425101
SKU02439,Gaming Gear,Corsair,Switch,Limited,Corsair Switch Limited SKU02439,11035095,7826830
SKU04199,Gaming Gear,Microsoft,Console,Limited,Microsoft Console Limited SKU04199,11016810,8073806
SKU01531,Gaming Gear,Sony,Switch,Limited,Sony Switch Limited SKU01531,11008648,8252942
SKU04622,Gaming Gear,Razer,Game Controller,Limited,Razer Game Controller Limited SKU04622,10970201,8186243
SKU02391,Gaming Gear,Corsair,Gaming Keyboard,Limited,Corsair Gaming Keyboard Limited SKU02391,10949144,6871911
SKU03181,Gaming Gear,Corsair,Console,Elite,Corsair Console Elite SKU03181,10928274,7187838
SKU02658,Electronics,LG,TV,Standard,LG TV Standard SKU02658,10902075,8766856
SKU04778,Gaming Gear,Logitech,Gaming Chair,Limited,Logitech Gaming Chair Limited SKU04778,10875220,8671326
SKU02145,Gaming Gear,Corsair,Console,Elite,Corsair Console Elite SKU02145,10851681,6521323
SKU01464,Gaming Gear,Microsoft,Graphics Card,Elite,Microsoft Graphics Card Elite SKU01464,10849169,8574521
SKU02750,Gaming Gear,Sony,Switch,Limited,Sony Switch Limited SKU02750,10845976,7110724
SKU03247,Electronics,Sony,Speaker,Standard,Sony Speaker Standard SKU03247,10839552,7046588
SKU03634,Gaming Gear,Microsoft,Gaming Chair,Limited,Microsoft Gaming Chair Limited SKU03634,10820077,8589391
SKU01962,Gaming Gear,Razer,Console,Pro,Razer Console Pro SKU01962,10806960,7297299
SKU03355,Gaming Gear,Logitech,Gaming Chair,Limited,Logitech Gaming Chair Limited SKU03355,10764036,8352811
SKU03205,Gaming Gear,Corsair,Gaming Monitor,Elite,Corsair Gaming Monitor Elite SKU03205,10743220,8343974
SKU04539,Electronics,HP,Speaker,Pro,HP Speaker Pro SKU04539,10742717,9025420
SKU01883,Gaming Gear,Logitech,Gaming Chair,Limited,Logitech Gaming Chair Limited SKU01883,10655548,6841831
SKU04776,Electronics,HP,Headphones,Pro,HP Headphones Pro SKU04776,10624500,6675907
SKU03527,Gaming Gear,Corsair,Console,Elite,Corsair Console Elite SKU03527,10593935,7557016
SKU00475,Electronics,OnePlus,Smartphone,Standard,OnePlus Smartphone Standard SKU00475,10560222,6656925
SKU00971,Gaming Gear,Logitech,Gaming Chair,Limited,Logitech Gaming Chair Limited SKU00971,10557786,7981524
SKU02964,Gaming Gear,Razer,Switch,Elite,Razer Switch Elite SKU02964,10532544,7570963
SKU02160,Gaming Gear,Razer,Console,Pro,Razer Console Pro SKU02160,10481954,9251423
SKU04516,Gaming Gear,Razer,Console,Pro,Razer Console Pro SKU04516,10478224,7325204
SKU02357,Electronics,OnePlus,Smartphone,Standard,OnePlus Smartphone Standard SKU02357,10467902,9233661
SKU04854,Gaming Gear,Corsair,Graphics Card,Pro,Corsair Graphics Card Pro SKU04854,10464628,7182560
SKU03955,Electronics,Xiaomi,Mouse,Limited Edition,Xiaomi Mouse Limited Edition SKU03955,10427975,6770064
SKU01836,Gaming Gear,Microsoft,Gaming Monitor,Limited,Microsoft Gaming Monitor Limited SKU01836,10412138,7593406
SKU02530,Gaming Gear,Razer,Gaming Keyboard,Elite,Razer Gaming Keyboard Elite SKU02530,10395777,8444684
SKU02914,Gaming Gear,Razer,Console,Pro,Razer Console Pro SKU02914,10377925,7185824
SKU00842,Electronics,Sony,Speaker,Standard,Sony Speaker Standard SKU00842,10373434,7706215
SKU00723,Gaming Gear,Microsoft,Gaming Monitor,Limited,Microsoft Gaming Monitor Limited SKU00723,10367989,8687040
SKU04102,Gaming Gear,Razer,Game Controller,Limited,Razer Game Controller Limited SKU04102,10351749,6616905
SKU00854,Electronics,OnePlus,Printer,Pro,OnePlus Printer Pro SKU00854,10350181,7011953
SKU04875,Electronics,Sony,Speaker,Standard,Sony Speaker Standard SKU04875,10342780,8142039
SKU00493,Electronics,LG,Camera,Pro,LG Camera Pro SKU00493,10282733,8691128
SKU01287,Gaming Gear,Sony,Switch,Limited,Sony Switch Limited SKU01287,10276785,8779465
SKU03502,Electronics,Samsung,Headphones,Standard,Samsung Headphones Standard SKU03502,10265235,8473771
SKU00630,Gaming Gear,Logitech,Gaming Chair,Limited,Logitech Gaming Chair Limited SKU00630,10260568,6788655
SKU02462,Gaming Gear,Razer,Graphics Card,Standard,Razer Graphics Card Standard SKU02462,10255360,8877497
SKU04863,Electronics,HP,Headphones,Pro,HP Headphones Pro SKU04863,10215938,6482407
SKU02815,Gaming Gear,Microsoft,Graphics Card,Elite,Microsoft Graphics Card Elite SKU02815,10212291,6464754
SKU00454,Gaming Gear,Corsair,Graphics Card,Pro,Corsair Graphics Card Pro SKU00454,10209637,9162735
SKU02934,Electronics,Samsung,Headphones,Standard,Samsung Headphones Standard SKU02934,10176407,8786880
SKU04701,Gaming Gear,Microsoft,Gaming Chair,Elite,Microsoft Gaming Chair Elite SKU04701,10176128,6777311
SKU04963,Gaming Gear,Razer,Gaming Mouse,Limited,Razer Gaming Mouse Limited SKU04963,10170603,6251743
SKU03716,Electronics,Huawei,Camera,Standard,Huawei Camera Standard SKU03716,10167053,7385348
SKU01841,Gaming Gear,Corsair,Gaming Monitor,Elite,Corsair Gaming Monitor Elite SKU01841,10165703,6653209
SKU02029,Gaming Gear,Sony,Console,Elite,Sony Console Elite SKU02029,10118672,7571493
SKU02558,Gaming Gear,Razer,Gaming Headset,Elite,Razer Gaming Headset Elite SKU02558,10067068,7233758
SKU04673,Gaming Gear,Corsair,Game Controller,Limited,Corsair Game Controller Limited SKU04673,10046431,6909842
SKU01218,Gaming Gear,Razer,Console,Pro,Razer Console Pro SKU01218,10039861,8257122
SKU03702,Electronics,Xiaomi,Speaker,Ultra,Xiaomi Speaker Ultra SKU03702,10015987,6032591
SKU02757,Electronics,Xiaomi,TV,Standard,Xiaomi TV Standard SKU02757,10014807,8478390
SKU02095,Electronics,HP,Smartwatch,Standard,HP Smartwatch Standard SKU02095,10002924,6913381
SKU04716,Electronics,Xiaomi,TV,Standard,Xiaomi TV Standard SKU04716,9983046,6758485
SKU02390,Electronics,LG,Smartphone,Standard,LG Smartphone Standard SKU02390,9982635,7222375
SKU01616,Gaming Gear,Razer,Console,Pro,Razer Console Pro SKU01616,9956885,8753023
