transaction_id,transaction_date,customer_id,payment_method,before_tax,tax,after_tax,shipping_cost,transaction_discount,total_paid
TX0000263,2024-11-11 14:44:43,CUST00322,PM001,1112296,111229.6,1223525.6,15723,0,1239248.6
TX0000264,2023-11-29 22:42:20,CUST00225,PM002,24355103,2266613.1,26621716.1,26571,0,26648287.1
TX0000265,2021-04-21 16:38:45,CUST03412,PM003,1295945,115144,1411089,11536,0,1422625
TX0000266,2020-10-25 07:15:54,CUST03725,PM002,560553,56055.3,616608.3,11022,0,627630.3
TX0000267,2021-05-05 08:15:50,CUST04266,PM004,16620363,1662036.3,18282399.3,23766,0,18306165.3
TX0000268,2022-01-27 06:17:06,CUST04372,PM004,38390,3839,42229,12810,0,55039
TX0000269,2023-12-12 12:55:54,CUST01590,PM008,232199,21339.9,253538.9,20346,11535,285419.9
TX0000270,2020-04-20 12:58:01,CUST04486,PM002,211721,21172.1,232893.1,28182,0,261075.1
TX0000271,2021-09-01 06:30:48,CUST00082,PM004,7851705,785170.5,8636875.5,12231,262762,8911868.5
TX0000272,2023-01-17 13:24:45,CUST00285,PM002,860714,86071.4,946785.4,15119,0,961904.4
TX0000273,2021-05-12 14:10:13,CUST02236,PM004,571502,57150.2,628652.2,14176,0,642828.2
TX0000274,2023-06-02 00:53:41,CUST00888,PM004,1384389,138438.9,1522827.9,10644,133350,1666821.9
TX0000275,2021-12-23 07:54:18,CUST04546,PM007,1312081,127785.9,1439866.9,27520,0,1467386.9
TX0000276,2020-11-20 10:03:39,CUST00740,PM005,15192716,1519271.6,16711987.6,18309,0,16730296.6
TX0000277,2023-07-30 07:30:53,CUST00722,PM002,1766530,176653,1943183,28574,0,1971757
TX0000278,2020-04-18 11:06:42,CUST02967,PM001,5192135,519213.5,5711348.5,6131,0,5717479.5
TX0000279,2024-08-16 07:42:57,CUST03415,PM001,25038,2503.8,27541.8,22651,0,50192.8
TX0000280,2023-01-25 19:41:50,CUST00641,PM005,1354536,120764.6,1475300.6,17772,0,1493072.6
TX0000281,2020-09-28 06:22:49,CUST00946,PM001,1282091,116657.7,1398748.7,24241,0,1422989.7
TX0000282,2021-08-13 15:06:34,CUST00302,PM001,0,0,0,0,0,0
TX0000283,2024-11-24 10:05:43,CUST02806,PM002,379936,37993.6,417929.6,19984,0,437913.6
TX0000284,2021-05-30 22:07:14,CUST01162,PM003,347107006,34710700.6,381817706.6,6030,0,381823736.6
TX0000285,2023-02-24 02:05:44,CUST03008,PM004,11785696,1178569.6,12964265.6,27136,0,12991401.6
TX0000286,2024-02-28 12:51:45,CUST00784,PM003,1412075,128576.8,1540651.8,13063,0,1553714.8
TX0000287,2021-06-09 23:22:58,CUST01960,PM001,31660993,3156417.1,34817410.1,21005,0,34838415.1
TX0000288,2022-08-07 23:50:58,CUST01010,PM004,1708902,170890.2,1879792.2,11572,0,1891364.2
TX0000289,2020-06-08 15:38:56,CUST00989,PM003,2707055,255260,2962315,29111,0,2991426
TX0000290,2020-11-17 02:02:48,CUST01449,PM002,8688186,868818.6,9557004.6,21469,717042,10295515.6
TX0000291,2023-12-12 08:55:43,CUST00079,PM005,317451,31745.1,349196.1,10901,0,360097.1
TX0000292,2021-12-14 22:24:08,CUST04668,PM003,475662,47566.2,523228.2,21656,0,544884.2
TX0000293,2020-02-25 02:24:40,CUST04183,PM003,135966,13596.6,149562.6,22685,0,172247.6
TX0000294,2021-08-18 07:43:09,CUST02395,PM001,7608545,760854.5,8369399.5,13317,0,8382716.5
TX0000295,2021-03-02 02:20:13,CUST02646,PM002,11637998,1163799.8,12801797.8,14662,0,12816459.8
TX0000296,2023-06-29 15:47:20,CUST04103,PM005,41509,4150.9,45659.9,18201,0,63860.9
TX0000297,2022-08-13 01:19:42,CUST04431,PM001,20738158,2070204.4,22808362.4,15506,0,22823868.4
TX0000298,2023-06-14 07:19:15,CUST00139,PM003,630580,63058,693638,21462,0,715100
TX0000299,2021-10-26 08:53:23,CUST01249,PM003,8904335,890433.5,9794768.5,7616,0,9802384.5
TX0000300,2024-03-14 08:03:50,CUST02221,PM001,33178,2659,35837,14175,0,50012
TX0000301,2023-12-23 07:01:30,CUST00897,PM003,45520,4552,50072,20507,2459,73038
TX0000302,2022-12-27 18:27:13,CUST00560,PM002,707223,66944.7,774167.7,29442,0,803609.7
TX0000303,2022-01-10 02:10:43,CUST04586,PM003,322655,32265.5,354920.5,11549,0,366469.5
TX0000304,2024-05-27 20:34:58,CUST01248,PM001,1202027,119389.1,1321416.1,19112,0,1340528.1
TX0000305,2024-04-03 12:42:41,CUST00322,PM002,1265634,126563.4,1392197.4,26815,0,1419012.4
TX0000306,2021-01-08 23:33:41,CUST00132,PM001,2059102,205910.2,2265012.2,10854,0,2275866.2
TX0000307,2024-04-27 02:15:13,CUST00696,PM010,305887,30588.7,336475.7,26700,0,363175.7
TX0000308,2021-07-18 14:17:45,CUST02697,PM002,35982,3598.2,39580.2,23124,0,62704.2
TX0000309,2020-06-28 05:22:29,CUST02190,PM001,268732,26873.2,295605.2,8626,0,304231.2
TX0000310,2023-03-17 06:09:15,CUST03076,PM004,195259,19525.9,214784.9,20027,0,234811.9
TX0000311,2024-11-02 11:45:10,CUST03083,PM001,704882,70488.2,775370.2,22603,0,797973.2
TX0000312,2023-11-26 23:01:01,CUST04567,PM001,2578611,257861.1,2836472.1,27732,0,2864204.1
TX0000313,2023-10-11 01:59:46,CUST00014,PM005,780796,78079.6,858875.6,14832,0,873707.6
TX0000314,2023-08-08 00:16:05,CUST01029,PM003,45271,4527.1,49798.1,13244,0,63042.1
TX0000315,2022-09-05 17:34:39,CUST02193,PM002,105544,10554.4,116098.4,22310,0,138408.4
TX0000316,2022-09-28 04:26:31,CUST04667,PM002,656243,65624.3,721867.3,17812,0,739679.3
TX0000317,2023-12-01 19:13:37,CUST00418,PM005,333071,33307.1,366378.1,11651,0,378029.1
TX0000318,2022-10-08 15:56:33,CUST00295,PM006,29813869,2976738.3,32790607.3,26186,336405,33153198.3
TX0000319,2023-09-07 04:59:55,CUST03891,PM006,3912450,386268.6,4298718.6,16182,0,4314900.6
TX0000320,2022-08-05 16:00:55,CUST04482,PM003,959854,95985.4,1055839.4,14477,53130,1123446.4
TX0000321,2023-01-05 22:43:05,CUST03022,PM008,70776,7077.6,77853.6,16280,0,94133.6
TX0000322,2024-11-01 03:39:17,CUST02569,PM004,525425,52542.5,577967.5,9216,0,587183.5
TX0000323,2021-03-02 13:51:03,CUST02312,PM004,309646,30964.6,340610.6,9332,0,349942.6
TX0000324,2023-11-28 13:28:59,CUST01128,PM004,7991304,799130.4,8790434.4,17782,0,8808216.4
TX0000325,2023-05-03 09:46:33,CUST04949,PM003,2853548,285354.8,3138902.8,19163,0,3158065.8
TX0000326,2023-11-23 05:04:35,CUST04869,PM002,39795,3979.5,43774.5,29786,0,73560.5
TX0000327,2022-11-28 23:36:26,CUST01190,PM002,7557896,755789.6,8313685.6,16142,0,8329827.6
TX0000328,2021-06-08 16:16:00,CUST00208,PM001,33956,3395.6,37351.6,12138,0,49489.6
TX0000329,2022-11-09 14:49:58,CUST01363,PM003,4773232,441073.8,5214305.8,15050,0,5229355.8
TX0000330,2021-04-17 17:22:43,CUST03499,PM009,14681219,1310856.4,15992075.4,12087,0,16004162.4
TX0000331,2020-09-16 09:50:15,CUST01428,PM010,24433353,2443335.3,26876688.3,21443,0,26898131.3
TX0000332,2024-12-27 16:40:27,CUST02918,PM002,42612974,3763247.5,46376221.5,20883,0,46397104.5
TX0000333,2023-08-05 01:48:30,CUST02333,PM002,466615,46661.5,513276.5,5231,0,518507.5
TX0000334,2024-12-09 16:23:56,CUST03823,PM003,480233,48023.3,528256.3,13899,0,542155.3
TX0000335,2020-10-23 04:26:21,CUST00454,PM006,0,0,0,0,0,0
TX0000336,2021-01-19 14:55:56,CUST00290,PM001,294300,29430,323730,20332,0,344062
TX0000337,2021-08-04 20:25:22,CUST04129,PM006,240147,24014.7,264161.7,14721,0,278882.7
TX0000338,2024-03-01 15:07:35,CUST04374,PM001,1359290,135929,1495219,12562,0,1507781
TX0000339,2022-01-18 22:39:16,CUST00533,PM002,2796057,270407.1,3066464.1,15342,0,3081806.1
TX0000340,2023-06-02 20:22:24,CUST03084,PM001,167592,16759.2,184351.2,10291,0,194642.2
TX0000341,2023-06-21 19:09:45,CUST01557,PM002,1895722,189572.2,2085294.2,10279,0,2095573.2
TX0000342,2021-08-15 15:58:02,CUST02032,PM002,497837,49783.7,547620.7,28005,0,575625.7
TX0000343,2020-07-06 09:29:03,CUST00276,PM004,1109046,110904.6,1219950.6,20130,0,1240080.6
TX0000344,2023-05-28 20:52:14,CUST04350,PM001,1252730,125273,1378003,5992,0,1383995
TX0000345,2021-03-12 06:34:26,CUST04415,PM005,37172,3717.2,40889.2,20788,0,61677.2
TX0000346,2022-11-26 10:58:45,CUST00805,PM003,631010,63101,694111,27615,0,721726
TX0000347,2023-12-09 17:44:55,CUST01534,PM001,255962,25596.2,281558.2,6297,0,287855.2
TX0000348,2020-03-15 19:39:28,CUST04480,PM008,3980264,398026.4,4378290.4,25842,0,4404132.4
TX0000349,2020-01-29 08:22:40,CUST04151,PM004,3943761,394376.1,4338137.1,5031,0,4343168.1
TX0000350,2021-01-11 06:06:50,CUST02667,PM003,0,0,0,0,0,0
TX0000351,2024-07-10 13:51:06,CUST03358,PM001,395058,39505.8,434563.8,16386,0,450949.8
TX0000352,2022-07-26 22:13:06,CUST04268,PM002,11426675,1142667.5,12569342.5,26471,0,12595813.5
TX0000353,2023-05-16 03:24:45,CUST02088,PM002,2200602,220060.2,2420662.2,5469,0,2426131.2
TX0000354,2022-11-14 20:22:38,CUST02889,PM005,86858214,8590697.8,95448911.8,21242,6480175,101950328.8
TX0000355,2020-01-24 13:48:02,CUST04527,PM002,3387128,338712.8,3725840.8,5792,0,3731632.8
TX0000356,2021-03-13 14:22:00,CUST02875,PM001,10901030,1090103,11991133,18526,0,12009659
TX0000357,2023-05-17 00:31:38,CUST02613,PM001,42968239,4296823.9,47265062.9,18240,0,47283302.9
TX0000358,2021-05-01 06:33:49,CUST02547,PM002,570665,54382.2,625047.2,8763,0,633810.2
TX0000359,2021-12-09 15:13:50,CUST03485,PM001,564097,56409.7,620506.7,10071,0,630577.7
TX0000360,2021-03-24 04:23:43,CUST01267,PM007,456351,45635.1,501986.1,17038,0,519024.1
TX0000361,2022-09-09 04:55:18,CUST04024,PM009,1691158,169115.8,1860273.8,5243,0,1865516.8
TX0000362,2023-07-07 23:41:28,CUST01604,PM004,205630,18746.6,224376.6,20263,0,244639.6
TX0000363,2024-08-28 12:21:41,CUST03951,PM001,405446,40544.6,445990.6,15781,0,461771.6
TX0000364,2023-12-08 17:27:30,CUST04806,PM008,12892840,1289284,14182124,22247,0,14204371
TX0000365,2022-09-11 23:32:34,CUST04070,PM001,519622,51962.2,571584.2,9910,0,581494.2
TX0000366,2020-07-30 04:47:48,CUST03036,PM001,1309179,130917.9,1440096.9,12998,0,1453094.9
TX0000367,2023-04-03 10:17:06,CUST01371,PM002,0,0,0,0,0,0
TX0000368,2020-05-25 00:59:52,CUST04906,PM001,67852,6785.2,74637.2,7876,0,82513.2
TX0000369,2023-08-16 00:14:15,CUST00207,PM005,27647054,2306763.3,29953817.3,5076,0,29958893.3
TX0000370,2020-07-28 04:50:33,CUST01668,PM003,855967,85596.7,941563.7,22234,0,963797.7
TX0000371,2022-12-16 10:23:18,CUST00691,PM001,135966,13596.6,149562.6,22608,0,172170.6
TX0000372,2020-04-10 12:40:53,CUST04238,PM009,1535394,145524,1680918,15241,0,1696159
TX0000373,2024-08-22 22:40:04,CUST02439,PM007,335950,33595,369545,14715,0,384260
TX0000374,2023-02-14 20:02:27,CUST02004,PM007,658735,65873.5,724608.5,10484,0,735092.5
TX0000375,2020-02-12 03:37:13,CUST04218,PM005,1224398,122439.8,1346837.8,27062,0,1373899.8
TX0000376,2022-10-21 05:54:45,CUST01543,PM008,358563,35856.3,394419.3,9101,23124,426644.3
TX0000377,2021-12-08 03:16:27,CUST02429,PM008,1208114,120811.4,1328925.4,10757,0,1339682.4
TX0000378,2023-11-19 01:03:43,CUST01323,PM007,36324,3632.4,39956.4,7485,711,48152.4
TX0000379,2022-12-09 03:57:50,CUST02336,PM001,15734805,1573480.5,17308285.5,15539,0,17323824.5
TX0000380,2022-07-20 01:03:44,CUST03868,PM001,21108961,2110896.1,23219857.1,6404,0,23226261.1
TX0000381,2024-04-05 21:38:58,CUST01058,PM004,294300,29430,323730,28490,0,352220
TX0000382,2022-01-14 09:35:52,CUST03432,PM005,2405115,240511.5,2645626.5,26991,0,2672617.5
TX0000383,2024-10-15 23:29:40,CUST02483,PM001,11368247,1136824.7,12505071.7,18480,0,12523551.7
TX0000384,2022-04-17 00:26:59,CUST04786,PM001,1975930,197593,2173523,8200,0,2181723
TX0000385,2020-07-26 06:44:29,CUST04307,PM003,222226,22222.6,244448.6,22536,0,266984.6
TX0000386,2021-07-19 06:35:38,CUST00345,PM002,2126810,212681,2339491,29544,0,2369035
TX0000387,2024-02-20 19:18:15,CUST01904,PM005,626926,60713,687639,21511,0,709150
TX0000388,2021-08-01 19:26:37,CUST02579,PM003,646460,64646,711106,26909,22967,760982
TX0000389,2023-12-21 03:30:40,CUST01514,PM004,40058,4005.8,44063.8,23981,0,68044.8
TX0000390,2020-10-08 14:50:20,CUST03359,PM002,1150155,115015.5,1265170.5,17513,0,1282683.5
TX0000391,2020-09-20 21:05:38,CUST02662,PM003,2313943,231394.3,2545337.3,12072,0,2557409.3
TX0000392,2020-05-03 16:09:15,CUST01180,PM002,518730,51873,570603,27761,0,598364
TX0000393,2024-07-06 09:08:36,CUST00017,PM002,779616,77961.6,857577.6,24092,0,881669.6
TX0000394,2024-10-23 18:50:31,CUST00430,PM006,4907289,484813.6,5392102.6,15483,0,5407585.6
TX0000395,2022-12-29 10:29:15,CUST00089,PM001,2696042,269604.2,2965646.2,22266,0,2987912.2
TX0000396,2022-11-16 05:23:38,CUST01814,PM001,954272,95427.2,1049699.2,5749,0,1055448.2
TX0000397,2020-09-05 19:22:27,CUST00090,PM007,1171962,117196.2,1289158.2,22909,0,1312067.2
TX0000398,2023-04-15 13:35:39,CUST01901,PM001,353943,35394.3,389337.3,11150,0,400487.3
TX0000399,2020-01-24 15:56:58,CUST00948,PM008,194719842,19471984.2,214191826.2,24075,0,214215901.2
TX0000400,2022-09-12 17:41:54,CUST03336,PM007,12096019,1209601.9,13305620.9,9003,0,13314623.9
TX0000401,2022-12-10 12:41:58,CUST03493,PM003,0,0,0,0,0,0
TX0000402,2024-10-23 03:28:40,CUST03135,PM001,1938368,189839.2,2128207.2,17960,0,2146167.2
TX0000403,2023-12-25 10:58:36,CUST04018,PM002,565590,56559,622149,7027,0,629176
TX0000404,2024-12-24 08:03:35,CUST00668,PM008,1080367,108036.7,1188403.7,21181,0,1209584.7
TX0000405,2020-06-13 04:43:28,CUST00922,PM002,3953643,395364.3,4349007.3,9603,0,4358610.3
TX0000406,2024-08-09 03:42:00,CUST04242,PM001,786546,78654.6,865200.6,27737,0,892937.6
TX0000407,2023-02-21 18:51:52,CUST02928,PM009,914289,91428.9,1005717.9,16836,0,1022553.9
TX0000408,2021-08-20 01:26:10,CUST02823,PM002,1653787,165378.7,1819165.7,25632,0,1844797.7
TX0000409,2023-11-14 03:00:57,CUST04039,PM001,662385,62220.2,724605.2,21015,26799,772419.2
TX0000410,2020-10-30 19:25:35,CUST01843,PM005,95060499,9506049.9,104566548.9,22935,0,104589483.9
TX0000411,2020-08-11 09:19:57,CUST04946,PM001,29542,2954.2,32496.2,28003,0,60499.2
TX0000412,2022-07-02 02:32:00,CUST00862,PM005,3240098,324009.8,3564107.8,27466,0,3591573.8
TX0000413,2023-04-27 22:26:54,CUST04566,PM002,810892,81089.2,891981.2,23575,0,915556.2
TX0000414,2021-11-25 21:47:39,CUST03826,PM001,3541850,294337.3,3836187.3,8084,0,3844271.3
TX0000415,2021-05-12 02:01:28,CUST00541,PM010,1614489,153042,1767531,18447,0,1785978
TX0000416,2022-04-17 07:25:22,CUST02886,PM002,213966,17377.5,231343.5,11107,0,242450.5
TX0000417,2024-02-07 12:10:38,CUST02282,PM004,5620625,562062.5,6182687.5,21865,0,6204552.5
TX0000418,2021-02-26 14:58:09,CUST04733,PM005,28363996,2836399.6,31200395.6,8189,1379046,32587630.6
TX0000419,2022-09-16 17:32:35,CUST03264,PM004,1369884,136988.4,1506872.4,17564,0,1524436.4
TX0000420,2020-06-29 21:35:04,CUST03635,PM001,119235,11923.5,131158.5,22102,0,153260.5
TX0000421,2020-01-10 08:03:15,CUST04914,PM002,61104793,5836431.9,66941224.9,19798,0,66961022.9
TX0000422,2022-10-17 02:28:37,CUST04544,PM004,1176722,99835.8,1276557.8,16037,0,1292594.8
TX0000423,2020-01-27 01:14:21,CUST03202,PM003,1074253,107425.3,1181678.3,5960,0,1187638.3
TX0000424,2022-01-01 17:45:42,CUST02439,PM006,214457,21445.7,235902.7,5229,0,241131.7
TX0000425,2021-05-08 10:42:27,CUST01617,PM008,15463,1546.3,17009.3,21951,0,38960.3
TX0000426,2024-08-16 20:39:11,CUST03534,PM001,130410,13041,143451,14281,0,157732
TX0000427,2024-07-14 23:28:41,CUST01003,PM001,11138620,976502.8,12115122.8,28856,0,12143978.8
TX0000428,2020-03-19 14:54:23,CUST04977,PM004,3630297,363029.7,3993326.7,28861,0,4022187.7
TX0000429,2023-04-15 10:55:08,CUST01395,PM007,146509,14650.9,161159.9,29968,0,191127.9
TX0000430,2023-05-13 14:41:54,CUST03415,PM006,1830697,183069.7,2013766.7,29859,31328,2074953.7
TX0000431,2023-01-08 18:44:29,CUST03365,PM004,3676359,367635.9,4043994.9,19704,0,4063698.9
TX0000432,2021-04-25 23:35:11,CUST02135,PM007,433440,40682.8,474122.8,9795,0,483917.8
TX0000433,2020-01-26 17:26:23,CUST02116,PM007,765916,76591.6,842507.6,15004,0,857511.6
TX0000434,2022-12-23 20:56:51,CUST00588,PM004,91761,9176.1,100937.1,9765,0,110702.1
TX0000435,2024-06-23 19:22:09,CUST00398,PM005,35568,3556.8,39124.8,18176,0,57300.8
TX0000436,2023-02-25 09:47:29,CUST04737,PM003,706997,70699.7,777696.7,26640,0,804336.7
TX0000437,2023-12-08 19:57:24,CUST02685,PM007,883265,88326.5,971591.5,17929,0,989520.5
TX0000438,2023-07-06 06:25:09,CUST02442,PM003,563794,46859.2,610653.2,20661,0,631314.2
TX0000439,2021-07-12 22:19:10,CUST04583,PM003,57531,5753.1,63284.1,13484,0,76768.1
TX0000440,2022-09-21 04:45:26,CUST04402,PM004,709191,60204,769395,24212,49731,843338
TX0000441,2021-05-01 12:31:07,CUST04132,PM010,23668486,2366848.6,26035334.6,19130,0,26054464.6
TX0000442,2024-08-31 22:12:55,CUST02321,PM005,641372,64137.2,705509.2,7988,0,713497.2
TX0000443,2021-03-05 18:44:45,CUST00157,PM002,260065,26006.5,286071.5,15520,16223,317814.5
TX0000444,2023-02-21 17:46:23,CUST02454,PM003,871720,87172,958892,9816,0,968708
TX0000445,2022-12-05 06:39:13,CUST04147,PM003,832523,83252.3,915775.3,25792,0,941567.3
TX0000446,2023-07-02 16:53:04,CUST01334,PM002,7532136,753213.6,8285349.6,28940,0,8314289.6
TX0000447,2021-02-23 21:16:08,CUST03443,PM008,0,0,0,0,0,0
TX0000448,2021-07-17 06:08:50,CUST04416,PM001,11912493,1191249.3,13103742.3,13288,0,13117030.3
TX0000449,2022-11-16 08:05:15,CUST04937,PM002,32631558,3253657.5,35885215.5,21191,0,35906406.5
TX0000450,2021-09-21 09:48:52,CUST01969,PM006,59872080,5481505,65353585,26098,0,65379683
TX0000451,2020-11-09 00:55:11,CUST00020,PM002,3608472,360847.2,3969319.2,21106,0,3990425.2
TX0000452,2020-02-01 19:06:44,CUST01010,PM002,1659282,160414.9,1819696.9,21988,0,1841684.9
TX0000453,2021-11-04 18:32:43,CUST00984,PM003,1532146,153214.6,1685360.6,26146,0,1711506.6
TX0000454,2020-11-26 14:32:52,CUST01124,PM001,34068,3406.8,37474.8,16228,0,53702.8
TX0000455,2022-10-27 09:46:18,CUST03044,PM001,3755352,325008.9,4080360.9,21990,313231,4415581.9
TX0000456,2023-12-02 21:46:11,CUST00931,PM006,1211528,121152.8,1332680.8,26754,0,1359434.8
TX0000457,2024-01-29 05:21:40,CUST04241,PM006,1762212,159124.7,1921336.7,25271,0,1946607.7
TX0000458,2021-01-12 04:27:42,CUST03304,PM001,35574,3557.4,39131.4,25700,0,64831.4
TX0000459,2020-10-30 15:16:04,CUST01126,PM001,821369,69515.1,890884.1,24474,0,915358.1
TX0000460,2024-07-05 15:10:50,CUST04554,PM001,176310,17631,193941,19816,0,213757
TX0000461,2023-01-20 06:36:05,CUST01731,PM005,4253197,425319.7,4678516.7,22302,0,4700818.7
TX0000462,2022-04-14 23:16:53,CUST01488,PM003,1896954,189695.4,2086649.4,16909,0,2103558.4
TX0000463,2021-12-07 13:04:07,CUST01124,PM001,9007706,900770.6,9908476.6,10981,0,9919457.6
TX0000464,2021-01-31 04:40:15,CUST02037,PM007,557501,55750.1,613251.1,19587,0,632838.1
TX0000465,2024-08-06 17:44:38,CUST01128,PM001,158960,15896,174856,11744,0,186600
TX0000466,2023-12-24 15:42:22,CUST01976,PM008,144913,14491.3,159404.3,17775,0,177179.3
TX0000467,2024-12-21 21:58:01,CUST01702,PM002,49468,4946.8,54414.8,18253,0,72667.8
TX0000468,2023-12-17 23:53:46,CUST04288,PM001,2073504,207350.4,2280854.4,13166,0,2294020.4
TX0000469,2021-04-03 12:27:02,CUST04040,PM004,529192,49162.9,578354.9,14653,0,593007.9
TX0000470,2020-03-13 15:54:27,CUST00734,PM002,200327,17900.7,218227.7,6797,0,225024.7
TX0000471,2022-04-28 19:33:14,CUST00750,PM002,514312,51431.2,565743.2,14692,0,580435.2
TX0000472,2023-08-11 02:48:33,CUST01183,PM001,2650405,265040.5,2915445.5,7923,0,2923368.5
TX0000473,2024-06-10 05:48:43,CUST03101,PM005,45204256,4520425.6,49724681.6,19325,0,49744006.6
TX0000474,2021-06-28 07:23:23,CUST00097,PM006,194633715,19463371.5,214097086.5,11076,0,214108162.5
TX0000475,2024-12-18 03:12:56,CUST04023,PM001,7988262,798826.2,8787088.2,18516,462627,9268231.2
TX0000476,2023-01-27 05:19:57,CUST01910,PM010,3609847,360984.7,3970831.7,26839,0,3997670.7
TX0000477,2021-04-08 00:38:00,CUST02714,PM003,28619,2861.9,31480.9,14438,0,45918.9
TX0000478,2020-08-05 14:36:08,CUST02283,PM001,1828547,182854.7,2011401.7,18814,0,2030215.7
TX0000479,2022-10-24 01:35:10,CUST03700,PM001,276984,27698.4,304682.4,6854,16451,327987.4
TX0000480,2024-04-14 00:38:39,CUST00153,PM003,302690,30269,332959,24224,26991,384174
TX0000481,2024-08-12 22:34:31,CUST02599,PM003,0,0,0,0,0,0
TX0000482,2021-07-28 07:41:36,CUST00635,PM006,753882,75388.2,829270.2,6490,0,835760.2
TX0000483,2021-01-19 09:08:13,CUST01264,PM001,98544,9854.4,108398.4,25210,0,133608.4
TX0000484,2024-09-15 23:26:15,CUST00074,PM005,2271843,227184.3,2499027.3,29290,45577,2573894.3
TX0000485,2024-06-19 21:15:08,CUST02401,PM008,643883,64388.3,708271.3,8554,0,716825.3
TX0000486,2023-12-20 13:10:35,CUST04870,PM002,643883,64388.3,708271.3,22988,0,731259.3
TX0000487,2020-06-14 04:09:33,CUST01043,PM009,7609768,760976.8,8370744.8,23947,0,8394691.8
TX0000488,2024-12-11 06:31:15,CUST04605,PM005,60406,6040.6,66446.6,9340,0,75786.6
TX0000489,2024-04-29 09:48:52,CUST03006,PM005,167843,16784.3,184627.3,13575,9002,207204.3
TX0000490,2023-04-18 19:06:54,CUST03149,PM006,1308410,130841,1439251,17847,0,1457098
TX0000491,2024-01-10 21:42:30,CUST01099,PM006,163815,13890,177705,15106,0,192811
TX0000492,2023-11-26 11:22:38,CUST01099,PM001,526881,49002.6,575883.6,13136,0,589019.6
TX0000493,2023-02-04 13:51:38,CUST03308,PM002,77259,7725.9,84984.9,13362,4020,102366.9
TX0000494,2023-08-23 01:47:35,CUST04130,PM008,16919638,1691963.8,18611601.8,24803,963389,19599793.8
TX0000495,2020-09-04 23:17:15,CUST02959,PM003,2842327,274894.4,3117221.4,16869,125892,3259982.4
TX0000496,2024-07-31 18:01:17,CUST03951,PM008,841183,76028.5,917211.5,9966,0,927177.5
TX0000497,2024-01-04 13:45:10,CUST03059,PM002,661605,66160.5,727765.5,7734,54947,790446.5
TX0000498,2023-02-11 13:24:39,CUST03476,PM002,1629041,162904.1,1791945.1,5430,160411,1957786.1
TX0000499,2023-05-07 09:06:22,CUST04969,PM004,165782,16578.2,182360.2,18577,0,200937.2
TX0000500,2022-07-16 05:45:36,CUST03192,PM003,12377543,1237754.3,13615297.3,11690,0,13626987.3
TX0000501,2022-12-03 11:22:38,CUST02828,PM002,1817660,181766,1999426,12554,0,2011980
TX0000502,2023-11-28 21:59:18,CUST00274,PM003,441902,44190.2,486092.2,11583,0,497675.2
TX0000503,2023-06-09 05:02:32,CUST02340,PM002,543825,54382.5,598207.5,20033,0,618240.5
TX0000504,2022-06-04 02:15:50,CUST01470,PM001,614544,61454.4,675998.4,27664,0,703662.4
TX0000505,2022-06-10 04:53:04,CUST00009,PM001,8907516,890751.6,9798267.6,16276,0,9814543.6
