funnel_id,channel_source,customer_id,sku_id,funnel_date,status,event,order_id
CHN7480012,Play Store,CUST00617,SKU04186,2023-01-20 00:15:55,Click,Organic,
CHN2800882,Play Store,CUST00617,SKU04186,2023-01-20 00:15:51,Viewed,Organic,
CHN7895715,Play Store,CUST00617,SKU04186,2023-01-20 00:16:32,Add to Cart,Organic,
CHN1024471,Play Store,CUST00617,SKU04186,2023-01-20 00:16:43,Purchase,Organic,ORD0000082-1
CHN5358222,Website,CUST01047,SKU04740,2023-04-16 07:23:19,Click,Organic,
CHN3585470,Website,CUST01047,SKU04740,2023-04-16 07:23:41,Viewed,Organic,
CHN9604621,Website,CUST01047,SKU04740,2023-04-16 07:24:20,Add to Cart,Organic,
CHN5509010,Website,CUST01047,SKU04740,2023-04-16 07:24:34,Purchase,Organic,ORD0000083-1
CHN4052147,Play Store,CUST03061,SKU02678,2021-05-07 05:05:36,Click,Organic,
CHN6333628,Play Store,CUST03061,SKU02678,2021-05-07 05:05:50,Viewed,Organic,
CHN2833794,Play Store,CUST03061,SKU02678,2021-05-07 05:06:30,Add to Cart,Organic,
CHN6516578,Play Store,CUST03061,SKU02678,2021-05-07 05:06:47,Purchase,Organic,ORD0000084-1
CHN4465707,Website,CUST03252,SKU01910,2023-01-03 15:03:10,Click,Organic,
CHN5847126,Website,CUST03252,SKU01910,2023-01-03 15:03:33,Viewed,Organic,
CHN3448455,Website,CUST03252,SKU01910,2023-01-03 15:03:48,Add to Cart,Organic,
CHN3197031,Website,CUST03252,SKU01910,2023-01-03 15:03:59,Purchase,Organic,ORD0000085-1
CHN9694063,Play Store,CUST04279,SKU02996,2021-10-09 14:18:29,Click,Organic,
CHN9384936,Play Store,CUST04279,SKU02996,2021-10-09 14:19:36,Viewed,Organic,
CHN0324669,Play Store,CUST04279,SKU02996,2021-10-09 14:19:57,Add to Cart,Organic,
CHN2024840,Play Store,CUST04279,SKU02996,2021-10-09 14:20:09,Purchase,Organic,ORD0000086-1
CHN3980679,App Store,CUST03819,SKU04542,2024-01-03 14:16:17,Click,Organic,
CHN7224387,App Store,CUST03819,SKU04542,2024-01-03 14:17:55,Viewed,Organic,
CHN4461997,App Store,CUST03819,SKU04542,2024-01-03 14:17:59,Add to Cart,Organic,
CHN4009539,App Store,CUST03819,SKU04542,2024-01-03 14:18:16,Purchase,Organic,ORD0000087-1
CHN3540602,Play Store,CUST02701,SKU04352,2024-03-12 05:37:00,Click,Organic,
CHN0540652,Play Store,CUST02701,SKU04352,2024-03-12 05:36:59,Viewed,Organic,
CHN6591228,Play Store,CUST02701,SKU04352,2024-03-12 05:37:33,Add to Cart,Organic,
CHN4236909,Play Store,CUST02701,SKU04352,2024-03-12 05:37:47,Purchase,Organic,ORD0000088-1
CHN5870150,Website,CUST03190,SKU00437,2022-08-23 06:34:16,Click,Organic,
CHN6528937,Website,CUST03190,SKU00437,2022-08-23 06:34:14,Viewed,Organic,
CHN2674240,Website,CUST03190,SKU00437,2022-08-23 06:34:41,Add to Cart,Organic,
CHN5692337,Website,CUST03190,SKU00437,2022-08-23 06:34:57,Purchase,Organic,ORD0000089-1
CHN7542166,Play Store,CUST00822,SKU01578,2020-12-30 14:41:51,Click,Organic,
CHN7181933,Play Store,CUST00822,SKU01578,2020-12-30 14:43:12,Viewed,Organic,
CHN4183667,Play Store,CUST00822,SKU01578,2020-12-30 14:43:19,Add to Cart,Organic,
CHN1013222,Play Store,CUST00822,SKU01578,2020-12-30 14:43:36,Purchase,Organic,ORD0000090-1
CHN6497378,Website,CUST00572,SKU02873,2020-09-30 16:28:05,Click,Organic,
CHN1005881,Website,CUST00572,SKU02873,2020-09-30 16:28:36,Viewed,Organic,
CHN0121263,Website,CUST00572,SKU02873,2020-09-30 16:29:20,Add to Cart,Organic,
CHN4219110,Website,CUST00572,SKU02873,2020-09-30 16:29:32,Purchase,Organic,ORD0000091-1
CHN3160179,Play Store,CUST03112,SKU02499,2023-05-28 07:47:47,Click,Organic,
CHN6278971,Play Store,CUST03112,SKU02499,2023-05-28 07:48:08,Viewed,Organic,
CHN1245406,Play Store,CUST03112,SKU02499,2023-05-28 07:48:49,Add to Cart,Organic,
CHN3471453,Play Store,CUST03112,SKU02499,2023-05-28 07:49:04,Purchase,Organic,ORD0000092-1
CHN5624876,Website,CUST00723,SKU02781,2024-10-07 02:49:11,Click,Organic,
CHN9619326,Website,CUST00723,SKU02781,2024-10-07 02:49:51,Viewed,Organic,
CHN4395171,Website,CUST00723,SKU02781,2024-10-07 02:49:57,Add to Cart,Organic,
CHN8747097,Website,CUST00723,SKU02781,2024-10-07 02:50:12,Purchase,Organic,ORD0000093-1
CHN6579449,App Store,CUST03630,SKU04842,2020-03-14 01:39:00,Click,Organic,
CHN2900572,App Store,CUST03630,SKU04842,2020-03-14 01:39:54,Viewed,Organic,
CHN9568725,App Store,CUST03630,SKU04842,2020-03-14 01:40:22,Add to Cart,Organic,
CHN1408092,App Store,CUST03630,SKU04842,2020-03-14 01:40:37,Purchase,Organic,ORD0000094-1
CHN8475830,Play Store,CUST04266,SKU01333,2024-08-17 03:42:12,Click,Organic,
CHN1349262,Play Store,CUST04266,SKU01333,2024-08-17 03:43:03,Viewed,Organic,
CHN8845024,Play Store,CUST04266,SKU01333,2024-08-17 03:43:44,Add to Cart,Organic,
CHN2646281,Play Store,CUST04266,SKU01333,2024-08-17 03:44:00,Purchase,Organic,ORD0000095-1
CHN5521396,App Store,CUST04099,SKU00322,2020-03-01 16:56:28,Click,Organic,
CHN3876083,App Store,CUST04099,SKU00322,2020-03-01 16:56:34,Viewed,Organic,
CHN9889021,App Store,CUST04099,SKU00322,2020-03-01 16:56:57,Add to Cart,Organic,
CHN1915065,App Store,CUST04099,SKU00322,2020-03-01 16:57:08,Purchase,Organic,ORD0000096-1
CHN8742789,Website,CUST03220,SKU01822,2020-10-11 06:43:30,Click,Organic,
CHN1663790,Website,CUST03220,SKU01822,2020-10-11 06:44:35,Viewed,Organic,
CHN0501220,Website,CUST03220,SKU01822,2020-10-11 06:44:44,Add to Cart,Organic,
CHN4378490,Website,CUST03220,SKU01822,2020-10-11 06:44:58,Purchase,Organic,ORD0000097-1
CHN3046511,App Store,CUST03583,SKU02695,2024-05-30 21:02:59,Click,Organic,
CHN5519156,App Store,CUST03583,SKU02695,2024-05-30 21:03:05,Viewed,Organic,
CHN6980418,App Store,CUST03583,SKU02695,2024-05-30 21:03:37,Add to Cart,Organic,
CHN1479242,App Store,CUST03583,SKU02695,2024-05-30 21:03:55,Purchase,Organic,ORD0000098-1
CHN8288817,App Store,CUST04306,SKU01481,2022-08-28 03:57:14,Click,Organic,
CHN9547803,App Store,CUST04306,SKU01481,2022-08-28 03:58:13,Viewed,Organic,
CHN8527405,App Store,CUST04306,SKU01481,2022-08-28 03:58:45,Add to Cart,Organic,
CHN9033010,App Store,CUST04306,SKU01481,2022-08-28 03:58:59,Purchase,Organic,ORD0000099-1
CHN1977764,App Store,CUST00679,SKU01899,2023-03-02 14:32:44,Purchase,Click to Buy,ORD0000100-1
CHN7588313,App Store,CUST03948,SKU02176,2020-05-08 00:29:04,Click,Organic,
CHN0516798,App Store,CUST03948,SKU02176,2020-05-08 00:29:38,Viewed,Organic,
CHN2115758,App Store,CUST03948,SKU02176,2020-05-08 00:29:58,Add to Cart,Organic,
CHN3110338,App Store,CUST03948,SKU02176,2020-05-08 00:30:08,Purchase,Organic,ORD0000101-1
CHN2751985,Play Store,CUST03024,SKU00328,2020-08-03 23:48:45,Click,Organic,
CHN1826374,Play Store,CUST03024,SKU00328,2020-08-03 23:48:55,Viewed,Organic,
CHN0293320,Play Store,CUST03024,SKU00328,2020-08-03 23:49:24,Add to Cart,Organic,
CHN3005744,Play Store,CUST03024,SKU00328,2020-08-03 23:49:42,Purchase,Organic,ORD0000102-1
CHN8952098,Website,CUST02946,SKU04163,2022-04-03 21:29:48,Click,Organic,
CHN1918034,Website,CUST02946,SKU04163,2022-04-03 21:29:49,Viewed,Organic,
CHN8632607,Website,CUST02946,SKU04163,2022-04-03 21:30:14,Add to Cart,Organic,
CHN0360072,Website,CUST02946,SKU04163,2022-04-03 21:30:31,Purchase,Organic,ORD0000103-1
CHN4963736,Play Store,CUST02994,SKU03694,2021-05-16 19:12:40,Click,Organic,
CHN6932652,Play Store,CUST02994,SKU03694,2021-05-16 19:13:32,Viewed,Organic,
CHN0881858,Play Store,CUST02994,SKU03694,2021-05-16 19:13:55,Add to Cart,Organic,
CHN6631858,Play Store,CUST02994,SKU03694,2021-05-16 19:14:09,Purchase,Organic,ORD0000104-1
CHN4834337,Website,CUST01043,SKU00364,2022-10-31 10:29:33,Click,Organic,
CHN5798417,Website,CUST01043,SKU00364,2022-10-31 10:30:03,Viewed,Organic,
CHN1560699,Website,CUST01043,SKU00364,2022-10-31 10:30:40,Add to Cart,Organic,
CHN0974617,Website,CUST01043,SKU00364,2022-10-31 10:30:53,Purchase,Organic,ORD0000105-1
CHN3325366,App Store,CUST04121,SKU04319,2024-06-24 11:48:46,Click,Organic,
CHN7806267,App Store,CUST04121,SKU04319,2024-06-24 11:48:42,Viewed,Organic,
CHN2744628,App Store,CUST04121,SKU04319,2024-06-24 11:49:09,Add to Cart,Organic,
CHN0499229,App Store,CUST04121,SKU04319,2024-06-24 11:49:20,Purchase,Organic,ORD0000106-1
CHN9505734,Website,CUST03569,SKU02971,2024-12-30 20:09:59,Click,Organic,
CHN0327390,Website,CUST03569,SKU02971,2024-12-30 20:09:38,Viewed,Organic,
CHN1935746,Website,CUST03569,SKU02971,2024-12-30 20:10:20,Add to Cart,Organic,
CHN3996402,Website,CUST03569,SKU02971,2024-12-30 20:10:33,Purchase,Organic,ORD0000107-1
CHN4716332,Website,CUST03130,SKU04088,2023-02-28 13:57:50,Click,Organic,
CHN8256969,Website,CUST03130,SKU04088,2023-02-28 13:57:53,Viewed,Organic,
CHN0811583,Website,CUST03130,SKU04088,2023-02-28 13:58:20,Add to Cart,Organic,
CHN0360349,Website,CUST03130,SKU04088,2023-02-28 13:58:30,Purchase,Organic,ORD0000108-1
CHN0737631,App Store,CUST04198,SKU00363,2020-08-07 09:19:33,Click,Organic,
CHN1890870,App Store,CUST04198,SKU00363,2020-08-07 09:20:23,Viewed,Organic,
CHN8078297,App Store,CUST04198,SKU00363,2020-08-07 09:20:47,Add to Cart,Organic,
CHN1368082,App Store,CUST04198,SKU00363,2020-08-07 09:20:59,Purchase,Organic,ORD0000109-1
CHN0907713,App Store,CUST00917,SKU03602,2023-05-29 07:44:02,Click,Organic,
CHN5531637,App Store,CUST00917,SKU03602,2023-05-29 07:44:07,Viewed,Organic,
CHN1190297,App Store,CUST00917,SKU03602,2023-05-29 07:44:17,Add to Cart,Organic,
CHN5684686,App Store,CUST00917,SKU03602,2023-05-29 07:44:32,Purchase,Organic,ORD0000110-1
CHN1064666,Website,CUST00120,SKU02705,2022-03-24 05:21:35,Click,Organic,
CHN5969933,Website,CUST00120,SKU02705,2022-03-24 05:21:28,Viewed,Organic,
CHN8119341,Website,CUST00120,SKU02705,2022-03-24 05:21:53,Add to Cart,Organic,
CHN2063783,Website,CUST00120,SKU02705,2022-03-24 05:22:12,Purchase,Organic,ORD0000111-1
CHN8473441,Website,CUST02768,SKU03305,2022-01-04 12:48:32,Click,Organic,
CHN8270495,Website,CUST02768,SKU03305,2022-01-04 12:49:37,Viewed,Organic,
CHN0074642,Website,CUST02768,SKU03305,2022-01-04 12:49:55,Add to Cart,Organic,
CHN1087826,Website,CUST02768,SKU03305,2022-01-04 12:50:13,Purchase,Organic,ORD0000112-1
CHN9474172,Website,CUST04648,SKU01216,2023-12-14 15:07:45,Click,Organic,
CHN5832961,Website,CUST04648,SKU01216,2023-12-14 15:08:06,Viewed,Organic,
CHN3143006,Website,CUST04648,SKU01216,2023-12-14 15:08:31,Add to Cart,Organic,
CHN5015198,Website,CUST04648,SKU01216,2023-12-14 15:08:41,Purchase,Organic,ORD0000113-1
CHN0645718,Website,CUST02053,SKU03218,2024-09-28 15:11:53,Click,Organic,
CHN5640148,Website,CUST02053,SKU03218,2024-09-28 15:12:57,Viewed,Organic,
CHN9299885,Website,CUST02053,SKU03218,2024-09-28 15:13:24,Add to Cart,Organic,
CHN3735985,Website,CUST02053,SKU03218,2024-09-28 15:13:36,Purchase,Organic,ORD0000114-1
CHN6519221,Play Store,CUST01043,SKU01793,2023-12-23 17:50:15,Click,Organic,
CHN5915623,Play Store,CUST01043,SKU01793,2023-12-23 17:51:24,Viewed,Organic,
CHN9174657,Play Store,CUST01043,SKU01793,2023-12-23 17:51:45,Add to Cart,Organic,
CHN7616981,Play Store,CUST01043,SKU01793,2023-12-23 17:52:03,Purchase,Organic,ORD0000115-1
CHN6891435,App Store,CUST03823,SKU00824,2024-01-09 16:01:56,Click,Organic,
CHN5203583,App Store,CUST03823,SKU00824,2024-01-09 16:02:44,Viewed,Organic,
CHN4984068,App Store,CUST03823,SKU00824,2024-01-09 16:02:47,Add to Cart,Organic,
CHN8261715,App Store,CUST03823,SKU00824,2024-01-09 16:03:04,Purchase,Organic,ORD0000116-1
CHN5754066,App Store,CUST01185,SKU04626,2020-09-19 05:12:14,Click,Organic,
CHN4447586,App Store,CUST01185,SKU04626,2020-09-19 05:12:37,Viewed,Organic,
CHN8041359,App Store,CUST01185,SKU04626,2020-09-19 05:12:42,Add to Cart,Organic,
CHN7375467,App Store,CUST01185,SKU04626,2020-09-19 05:12:58,Purchase,Organic,ORD0000117-1
CHN8995412,Website,CUST01357,SKU01335,2022-05-05 04:17:00,Click,Organic,
CHN6818816,Website,CUST01357,SKU01335,2022-05-05 04:18:17,Viewed,Organic,
CHN3223055,Website,CUST01357,SKU01335,2022-05-05 04:18:41,Add to Cart,Organic,
CHN8056142,Website,CUST01357,SKU01335,2022-05-05 04:18:51,Purchase,Organic,ORD0000118-1
CHN3807974,Website,CUST01937,SKU02582,2023-04-14 04:54:16,Click,Organic,
CHN3753937,Website,CUST01937,SKU02582,2023-04-14 04:55:28,Viewed,Organic,
CHN2618181,Website,CUST01937,SKU02582,2023-04-14 04:55:50,Add to Cart,Organic,
CHN4164895,Website,CUST01937,SKU02582,2023-04-14 04:56:05,Purchase,Organic,ORD0000119-1
CHN4907079,Website,CUST04916,SKU01610,2024-12-25 10:00:36,Click,Organic,
CHN8308599,Website,CUST04916,SKU01610,2024-12-25 10:00:56,Viewed,Organic,
CHN8640934,Website,CUST04916,SKU01610,2024-12-25 10:01:29,Add to Cart,Organic,
CHN3392866,Website,CUST04916,SKU01610,2024-12-25 10:01:41,Purchase,Organic,ORD0000120-1
CHN4037563,App Store,CUST04160,SKU02290,2021-05-21 02:25:36,Click,Organic,
CHN2658405,App Store,CUST04160,SKU02290,2021-05-21 02:26:19,Viewed,Organic,
CHN0305204,App Store,CUST04160,SKU02290,2021-05-21 02:26:49,Add to Cart,Organic,
CHN2702438,App Store,CUST04160,SKU02290,2021-05-21 02:27:07,Purchase,Organic,ORD0000121-1
CHN8553844,App Store,CUST04579,SKU04709,2021-08-06 18:17:45,Click,Organic,
CHN1933994,App Store,CUST04579,SKU04709,2021-08-06 18:18:17,Viewed,Organic,
CHN8401140,App Store,CUST04579,SKU04709,2021-08-06 18:18:42,Add to Cart,Organic,
CHN5987889,App Store,CUST04579,SKU04709,2021-08-06 18:18:55,Purchase,Organic,ORD0000122-1
CHN3118183,App Store,CUST04338,SKU04466,2024-09-10 20:56:08,Click,Organic,
CHN0666063,App Store,CUST04338,SKU04466,2024-09-10 20:56:31,Viewed,Organic,
CHN6047115,App Store,CUST04338,SKU04466,2024-09-10 20:56:54,Add to Cart,Organic,
CHN6344622,App Store,CUST04338,SKU04466,2024-09-10 20:57:13,Purchase,Organic,ORD0000123-1
CHN6264175,Play Store,CUST01949,SKU01099,2024-09-26 16:58:33,Click,Organic,
CHN2583409,Play Store,CUST01949,SKU01099,2024-09-26 16:58:28,Viewed,Organic,
CHN2913376,Play Store,CUST01949,SKU01099,2024-09-26 16:59:03,Add to Cart,Organic,
CHN7475337,Play Store,CUST01949,SKU01099,2024-09-26 16:59:14,Purchase,Organic,ORD0000124-1
CHN2535180,App Store,CUST02840,SKU03119,2020-02-04 15:28:29,Click,Organic,
CHN8953256,App Store,CUST02840,SKU03119,2020-02-04 15:28:49,Viewed,Organic,
CHN4651233,App Store,CUST02840,SKU03119,2020-02-04 15:28:58,Add to Cart,Organic,
CHN8014341,App Store,CUST02840,SKU03119,2020-02-04 15:29:15,Purchase,Organic,ORD0000125-1
CHN6506416,App Store,CUST03977,SKU00669,2023-05-23 09:19:30,Purchase,Click to Buy,ORD0000126-1
CHN6291180,App Store,CUST03703,SKU03876,2024-08-07 01:32:57,Click,Organic,
CHN1714578,App Store,CUST03703,SKU03876,2024-08-07 01:33:50,Viewed,Organic,
CHN1268729,App Store,CUST03703,SKU03876,2024-08-07 01:34:01,Add to Cart,Organic,
CHN0053933,App Store,CUST03703,SKU03876,2024-08-07 01:34:15,Purchase,Organic,ORD0000127-1
CHN5319492,Website,CUST02050,SKU03559,2023-10-23 08:35:25,Click,Organic,
CHN1521666,Website,CUST02050,SKU03559,2023-10-23 08:36:44,Viewed,Organic,
CHN3519635,Website,CUST02050,SKU03559,2023-10-23 08:36:45,Add to Cart,Organic,
CHN4701526,Website,CUST02050,SKU03559,2023-10-23 08:37:05,Purchase,Organic,ORD0000128-1
CHN2766255,Website,CUST03467,SKU03501,2024-09-14 14:14:21,Purchase,Click to Buy,ORD0000129-1
CHN5684996,Play Store,CUST03557,SKU03808,2022-11-09 00:58:59,Click,Organic,
CHN5456562,Play Store,CUST03557,SKU03808,2022-11-09 00:59:54,Viewed,Organic,
CHN2080697,Play Store,CUST03557,SKU03808,2022-11-09 01:00:37,Add to Cart,Organic,
CHN2430444,Play Store,CUST03557,SKU03808,2022-11-09 01:00:50,Purchase,Organic,ORD0000130-1
CHN4847369,App Store,CUST02826,SKU03648,2023-11-03 22:03:43,Click,Organic,
CHN1602313,App Store,CUST02826,SKU03648,2023-11-03 22:05:12,Viewed,Organic,
CHN0268317,App Store,CUST02826,SKU03648,2023-11-03 22:05:27,Add to Cart,Organic,
CHN6144117,App Store,CUST02826,SKU03648,2023-11-03 22:05:42,Purchase,Organic,ORD0000131-1
CHN6834490,App Store,CUST03062,SKU02195,2022-05-21 13:19:02,Click,Organic,
CHN4066111,App Store,CUST03062,SKU02195,2022-05-21 13:19:52,Viewed,Organic,
CHN5047910,App Store,CUST03062,SKU02195,2022-05-21 13:20:20,Add to Cart,Organic,
CHN4937145,App Store,CUST03062,SKU02195,2022-05-21 13:20:30,Purchase,Organic,ORD0000132-1
CHN8426164,Play Store,CUST03571,SKU00867,2022-03-31 23:49:15,Click,Organic,
CHN2925526,Play Store,CUST03571,SKU00867,2022-03-31 23:49:46,Viewed,Organic,
CHN1423386,Play Store,CUST03571,SKU00867,2022-03-31 23:50:16,Add to Cart,Organic,
CHN1975920,Play Store,CUST03571,SKU00867,2022-03-31 23:50:26,Purchase,Organic,ORD0000133-1
CHN4160762,App Store,CUST02086,SKU00886,2022-10-01 12:45:22,Click,Organic,
CHN2485796,App Store,CUST02086,SKU00886,2022-10-01 12:45:12,Viewed,Organic,
CHN7690594,App Store,CUST02086,SKU00886,2022-10-01 12:45:49,Add to Cart,Organic,
CHN4651918,App Store,CUST02086,SKU00886,2022-10-01 12:46:04,Purchase,Organic,ORD0000134-1
CHN5465201,Website,CUST00365,SKU00326,2022-08-29 23:16:31,Click,Organic,
CHN0505416,Website,CUST00365,SKU00326,2022-08-29 23:17:04,Viewed,Organic,
CHN8435447,Website,CUST00365,SKU00326,2022-08-29 23:17:29,Add to Cart,Organic,
CHN5313982,Website,CUST00365,SKU00326,2022-08-29 23:17:40,Purchase,Organic,ORD0000135-1
CHN2186452,Play Store,CUST03317,SKU03607,2020-11-02 02:48:11,Click,Organic,
CHN9308539,Play Store,CUST03317,SKU03607,2020-11-02 02:48:44,Viewed,Organic,
CHN7761190,Play Store,CUST03317,SKU03607,2020-11-02 02:49:19,Add to Cart,Organic,
CHN4911704,Play Store,CUST03317,SKU03607,2020-11-02 02:49:30,Purchase,Organic,ORD0000136-1
CHN2632410,Website,CUST01991,SKU04508,2024-08-17 22:33:37,Click,Organic,
CHN3348976,Website,CUST01991,SKU04508,2024-08-17 22:34:31,Viewed,Organic,
CHN3264609,Website,CUST01991,SKU04508,2024-08-17 22:35:04,Add to Cart,Organic,
CHN3208253,Website,CUST01991,SKU04508,2024-08-17 22:35:22,Purchase,Organic,ORD0000137-1
CHN5622561,Play Store,CUST04830,SKU02076,2024-04-17 10:25:59,Click,Organic,
CHN8234465,Play Store,CUST04830,SKU02076,2024-04-17 10:26:23,Viewed,Organic,
CHN2400935,Play Store,CUST04830,SKU02076,2024-04-17 10:26:42,Add to Cart,Organic,
CHN8314508,Play Store,CUST04830,SKU02076,2024-04-17 10:27:01,Purchase,Organic,ORD0000138-1
CHN8910500,App Store,CUST03292,SKU04657,2024-06-19 07:31:54,Click,Organic,
CHN4341612,App Store,CUST03292,SKU04657,2024-06-19 07:32:27,Viewed,Organic,
CHN3686495,App Store,CUST03292,SKU04657,2024-06-19 07:32:57,Add to Cart,Organic,
CHN1810907,App Store,CUST03292,SKU04657,2024-06-19 07:33:14,Purchase,Organic,ORD0000139-1
CHN8130247,Play Store,CUST03091,SKU01496,2024-07-31 03:30:50,Click,Organic,
CHN3979049,Play Store,CUST03091,SKU01496,2024-07-31 03:30:43,Viewed,Organic,
CHN8917519,Play Store,CUST03091,SKU01496,2024-07-31 03:31:10,Add to Cart,Organic,
CHN7082271,Play Store,CUST03091,SKU01496,2024-07-31 03:31:23,Purchase,Organic,ORD0000140-1
CHN9448877,Play Store,CUST00932,SKU01484,2023-05-11 13:17:28,Click,Organic,
CHN1939697,Play Store,CUST00932,SKU01484,2023-05-11 13:18:31,Viewed,Organic,
CHN1320272,Play Store,CUST00932,SKU01484,2023-05-11 13:18:51,Add to Cart,Organic,
CHN7798567,Play Store,CUST00932,SKU01484,2023-05-11 13:19:03,Purchase,Organic,ORD0000141-1
CHN4688239,Website,CUST00969,SKU02539,2024-08-05 13:16:03,Purchase,Click to Buy,ORD0000142-1
CHN7708362,Play Store,CUST00612,SKU01026,2023-04-07 07:35:07,Click,Organic,
CHN2491386,Play Store,CUST00612,SKU01026,2023-04-07 07:35:33,Viewed,Organic,
CHN4950024,Play Store,CUST00612,SKU01026,2023-04-07 07:35:46,Add to Cart,Organic,
CHN9843083,Play Store,CUST00612,SKU01026,2023-04-07 07:36:01,Purchase,Organic,ORD0000143-1
CHN7184297,Website,CUST03942,SKU02214,2023-08-07 18:09:40,Click,Organic,
CHN5183015,Website,CUST03942,SKU02214,2023-08-07 18:09:36,Viewed,Organic,
CHN8899720,Website,CUST03942,SKU02214,2023-08-07 18:09:59,Add to Cart,Organic,
CHN1733211,Website,CUST03942,SKU02214,2023-08-07 18:10:14,Purchase,Organic,ORD0000144-1
CHN5765661,Website,CUST04386,SKU02665,2020-01-21 19:16:25,Click,Organic,
CHN0656388,Website,CUST04386,SKU02665,2020-01-21 19:16:17,Viewed,Organic,
CHN0823667,Website,CUST04386,SKU02665,2020-01-21 19:16:59,Add to Cart,Organic,
CHN3106132,Website,CUST04386,SKU02665,2020-01-21 19:17:12,Purchase,Organic,ORD0000145-1
CHN8403175,Play Store,CUST00389,SKU00337,2021-03-03 21:15:35,Click,Organic,
CHN5990776,Play Store,CUST00389,SKU00337,2021-03-03 21:17:02,Viewed,Organic,
CHN0017125,Play Store,CUST00389,SKU00337,2021-03-03 21:17:10,Add to Cart,Organic,
CHN5033893,Play Store,CUST00389,SKU00337,2021-03-03 21:17:26,Purchase,Organic,ORD0000146-1
CHN8921233,App Store,CUST02438,SKU02943,2024-04-19 05:50:33,Click,Organic,
CHN5723654,App Store,CUST02438,SKU02943,2024-04-19 05:50:24,Viewed,Organic,
CHN1475486,App Store,CUST02438,SKU02943,2024-04-19 05:51:05,Add to Cart,Organic,
CHN3400783,App Store,CUST02438,SKU02943,2024-04-19 05:51:15,Purchase,Organic,ORD0000147-1
CHN3382506,Play Store,CUST04635,SKU02185,2022-12-01 10:46:32,Click,Organic,
CHN0517723,Play Store,CUST04635,SKU02185,2022-12-01 10:46:47,Viewed,Organic,
CHN8477087,Play Store,CUST04635,SKU02185,2022-12-01 10:46:51,Add to Cart,Organic,
CHN6179134,Play Store,CUST04635,SKU02185,2022-12-01 10:47:07,Purchase,Organic,ORD0000148-1
CHN7870517,App Store,CUST02458,SKU01626,2023-11-25 00:28:08,Click,Organic,
CHN0917315,App Store,CUST02458,SKU01626,2023-11-25 00:28:21,Viewed,Organic,
CHN6678467,App Store,CUST02458,SKU01626,2023-11-25 00:28:51,Add to Cart,Organic,
CHN8749360,App Store,CUST02458,SKU01626,2023-11-25 00:29:01,Purchase,Organic,ORD0000149-1
CHN5563584,Play Store,CUST00065,SKU00747,2024-06-28 10:14:43,Click,Organic,
CHN8803003,Play Store,CUST00065,SKU00747,2024-06-28 10:14:29,Viewed,Organic,
CHN3524113,Play Store,CUST00065,SKU00747,2024-06-28 10:14:59,Add to Cart,Organic,
CHN0200230,Play Store,CUST00065,SKU00747,2024-06-28 10:15:18,Purchase,Organic,ORD0000150-1
