transaction_id,order_id,order_date,customer_id,channel_type,sku_id,quantity,price,before_discount,discount_item,after_discount,is_gross,is_valid,is_net
TX0000132,ORD0000132-2,2022-05-21 13:20:30,CUST03062,App Store,SKU00334,1,1147344,1147344,0,1147344,1,1,1
TX0000132,ORD0000132-3,2022-05-21 13:20:30,CUST03062,App Store,SKU04545,2,600772,1201544,0,1201544,1,1,0
TX0000132,ORD0000132-4,2022-05-21 13:20:30,CUST03062,App Store,SKU04541,1,1240134,1240134,239412,1000722,1,1,1
TX0000133,ORD0000133-1,2022-03-31 23:50:26,CUST03571,Play Store,SKU00867,1,146457,146457,0,146457,1,1,1
TX0000134,ORD0000134-1,2022-10-01 12:46:04,CUST02086,App Store,SKU00886,1,1779825,1779825,0,1779825,1,1,1
TX0000135,ORD0000135-1,2022-08-29 23:17:40,CUST00365,Website,SKU00326,1,47207,47207,0,47207,1,1,1
TX0000135,ORD0000135-2,2022-08-29 23:17:40,CUST00365,Website,SKU00534,1,209571,209571,0,209571,1,1,1
TX0000136,ORD0000136-1,2020-11-02 02:49:30,CUST03317,Play Store,SKU03607,1,13080353,13080353,0,13080353,1,1,1
TX0000137,ORD0000137-1,2024-08-17 22:35:22,CUST01991,Website,SKU04508,2,569845,1139690,0,1139690,1,1,1
TX0000138,ORD0000138-1,2024-04-17 10:27:01,CUST04830,Play Store,SKU02076,1,156368,156368,0,156368,1,1,0
TX0000139,ORD0000139-1,2024-06-19 07:33:14,CUST03292,App Store,SKU04657,2,511580,1023160,0,1023160,1,1,1
TX0000140,ORD0000140-1,2024-07-31 03:31:23,CUST03091,Play Store,SKU01496,3,1617490,4852470,0,4852470,1,1,1
TX0000141,ORD0000141-1,2023-05-11 13:19:03,CUST00932,Play Store,SKU01484,1,1915716,1915716,0,1915716,1,1,1
TX0000142,ORD0000142-1,2024-08-05 13:16:03,CUST00969,Website,SKU02539,1,40888,40888,0,40888,1,1,1
TX0000143,ORD0000143-1,2023-04-07 07:36:01,CUST00612,Play Store,SKU01026,1,1317557,1317557,0,1317557,1,1,1
TX0000144,ORD0000144-1,2023-08-07 18:10:14,CUST03942,Website,SKU02214,3,15984404,47953212,5379522,42573690,1,1,1
TX0000144,ORD0000144-2,2023-08-07 18:10:14,CUST03942,Website,SKU04528,1,37784,37784,0,37784,1,1,1
TX0000144,ORD0000144-3,2023-08-07 18:10:14,CUST03942,Website,SKU00391,2,9007706,18015412,0,18015412,1,1,1
TX0000145,ORD0000145-1,2020-01-21 19:17:12,CUST04386,Website,SKU02665,1,423936,423936,32364,391572,1,1,0
TX0000146,ORD0000146-1,2021-03-03 21:17:26,CUST00389,Play Store,SKU00337,1,1989683,1989683,0,1989683,1,1,1
TX0000147,ORD0000147-1,2024-04-19 05:51:15,CUST02438,App Store,SKU02943,1,387903,387903,20420,367483,1,1,1
TX0000148,ORD0000148-1,2022-12-01 10:47:07,CUST04635,Play Store,SKU02185,2,1390666,2781332,0,2781332,1,1,1
TX0000149,ORD0000149-1,2023-11-25 00:29:01,CUST02458,App Store,SKU01626,1,26643,26643,1749,24894,1,1,1
TX0000150,ORD0000150-1,2024-06-28 10:15:18,CUST00065,Play Store,SKU00747,1,753350,753350,0,753350,1,1,1
TX0000151,ORD0000151-1,2021-06-10 12:36:02,CUST04344,App Store,SKU00458,1,119639,119639,0,119639,1,1,1
TX0000151,ORD0000151-2,2021-06-10 12:36:02,CUST04344,App Store,SKU02188,1,36610,36610,0,36610,1,1,1
TX0000152,ORD0000152-1,2020-12-09 00:28:06,CUST01125,App Store,SKU02726,3,244810,734430,0,734430,1,1,1
TX0000153,ORD0000153-1,2024-08-06 05:21:46,CUST01339,Website,SKU03348,1,291923,291923,0,291923,1,1,0
TX0000153,ORD0000153-2,2024-08-06 05:21:46,CUST01339,Website,SKU03080,1,278009,278009,43185,234824,1,1,1
TX0000154,ORD0000154-1,2021-06-29 22:28:43,CUST04800,Play Store,SKU04578,2,348258,696516,0,696516,1,1,1
TX0000155,ORD0000155-1,2020-09-16 12:46:57,CUST00728,Play Store,SKU01274,1,909655,909655,72025,837630,1,1,1
TX0000155,ORD0000155-2,2020-09-16 12:46:57,CUST00728,Play Store,SKU02996,2,39495,78990,0,78990,1,1,1
TX0000155,ORD0000155-3,2020-09-16 12:46:57,CUST00728,Play Store,SKU04993,1,555540,555540,0,555540,1,1,1
TX0000156,ORD0000156-1,2021-03-14 21:07:39,CUST01173,Play Store,SKU00742,1,207451,207451,0,207451,1,1,1
TX0000156,ORD0000156-2,2021-03-14 21:07:39,CUST01173,Play Store,SKU00889,340,682237,231960580,0,231960580,1,1,1
TX0000157,ORD0000157-1,2020-11-28 08:38:51,CUST00566,Website,SKU04444,2,1051723,2103446,0,2103446,1,1,1
TX0000157,ORD0000157-2,2020-11-28 08:38:51,CUST00566,Website,SKU00592,1,36949,36949,0,36949,1,1,1
TX0000158,ORD0000158-1,2021-11-06 16:57:47,CUST01205,Play Store,SKU02542,5,614140,3070700,0,3070700,1,1,1
TX0000158,ORD0000158-2,2021-11-06 16:57:47,CUST01205,Play Store,SKU01283,5,6401151,32005755,6271178,25734577,1,1,1
TX0000158,ORD0000158-3,2021-11-06 16:57:47,CUST01205,Play Store,SKU02907,1,333071,333071,0,333071,1,1,1
TX0000159,ORD0000159-1,2022-10-06 03:36:09,CUST00136,Website,SKU01174,3,566607,1699821,0,1699821,1,1,1
TX0000160,ORD0000160-1,2021-09-04 00:23:53,CUST04489,Website,SKU01072,1,787228,787228,140380,646848,1,1,1
TX0000160,ORD0000160-2,2021-09-04 00:23:53,CUST04489,Website,SKU02486,1,647345,647345,125322,522023,1,1,1
TX0000161,ORD0000161-1,2022-01-19 15:34:17,CUST03127,Play Store,SKU01845,1,938838,938838,0,938838,1,1,1
TX0000162,ORD0000162-1,2023-04-22 20:20:30,CUST01919,Play Store,SKU02552,1,294761,294761,0,294761,1,0,0
TX0000162,ORD0000162-2,2023-04-22 20:20:30,CUST01919,Play Store,SKU02815,2,10212291,20424582,0,20424582,1,1,1
TX0000162,ORD0000162-3,2023-04-22 20:20:30,CUST01919,Play Store,SKU01146,1,17751,17751,0,17751,1,1,1
TX0000162,ORD0000162-4,2023-04-22 20:20:30,CUST01919,Play Store,SKU03969,1,8876742,8876742,635112,8241630,1,1,1
TX0000162,ORD0000162-5,2023-04-22 20:20:30,CUST01919,Play Store,SKU04250,1,488539,488539,0,488539,1,1,1
TX0000163,ORD0000163-1,2023-05-02 18:11:06,CUST03033,Website,SKU03620,1,870294,870294,151443,718851,1,1,1
TX0000163,ORD0000163-2,2023-05-02 18:11:06,CUST03033,Website,SKU01578,1,39024,39024,0,39024,1,1,1
TX0000163,ORD0000163-3,2023-05-02 18:11:06,CUST03033,Website,SKU02109,1,17953,17953,0,17953,1,1,0
TX0000164,ORD0000164-1,2023-05-20 20:29:18,CUST04781,Play Store,SKU03678,1,7245933,7245933,503617,6742316,1,1,1
TX0000165,ORD0000165-1,2020-05-06 07:29:05,CUST01717,Play Store,SKU04937,1,817059,817059,0,817059,1,1,1
TX0000166,ORD0000166-1,2021-12-04 17:08:30,CUST03902,Play Store,SKU04187,1,37950,37950,3315,34635,1,1,1
TX0000166,ORD0000166-2,2021-12-04 17:08:30,CUST03902,Play Store,SKU03042,2,415460,830920,0,830920,1,1,1
TX0000166,ORD0000166-3,2021-12-04 17:08:30,CUST03902,Play Store,SKU01969,3,13214816,39644448,0,39644448,1,1,1
TX0000166,ORD0000166-4,2021-12-04 17:08:30,CUST03902,Play Store,SKU01716,1,394632,394632,0,394632,1,1,1
TX0000167,ORD0000167-1,2024-11-21 09:00:09,CUST01880,Play Store,SKU04709,1,36963,36963,0,36963,1,1,1
TX0000167,ORD0000167-2,2024-11-21 09:00:09,CUST01880,Play Store,SKU04169,2,801481,1602962,0,1602962,1,1,1
TX0000168,ORD0000168-1,2022-12-26 10:05:58,CUST01203,Website,SKU03015,1,884793,884793,0,884793,1,1,1
TX0000169,ORD0000169-1,2021-02-15 01:04:20,CUST00137,Play Store,SKU04642,1,1596194,1596194,0,1596194,1,1,1
TX0000169,ORD0000169-2,2021-02-15 01:04:20,CUST00137,Play Store,SKU04171,1,6421639,6421639,0,6421639,1,0,0
TX0000169,ORD0000169-3,2021-02-15 01:04:20,CUST00137,Play Store,SKU04003,1,1058369,1058369,0,1058369,1,1,1
TX0000170,ORD0000170-1,2020-05-21 01:29:08,CUST03676,App Store,SKU04669,1,159258,159258,0,159258,1,1,0
TX0000170,ORD0000170-2,2020-05-21 01:29:08,CUST03676,App Store,SKU04755,1,395639,395639,0,395639,1,1,1
TX0000171,ORD0000171-1,2020-05-30 05:40:07,CUST01581,App Store,SKU00867,4,146457,585828,65759,520069,1,1,1
TX0000171,ORD0000171-2,2020-05-30 05:40:07,CUST01581,App Store,SKU02796,1,304810,304810,0,304810,1,1,1
TX0000172,ORD0000172-1,2024-07-15 20:11:57,CUST02153,Website,SKU00952,1,815611,815611,0,815611,1,1,0
TX0000173,ORD0000173-1,2021-12-14 05:22:01,CUST03704,Website,SKU04005,1,702450,702450,0,702450,1,1,1
TX0000174,ORD0000174-1,2022-08-29 10:23:05,CUST02098,App Store,SKU02394,1,804634,804634,107472,697162,1,1,1
TX0000175,ORD0000175-1,2023-09-22 10:44:41,CUST02478,Play Store,SKU01671,5,272152,1360760,0,1360760,1,1,1
TX0000176,ORD0000176-1,2022-01-04 04:25:49,CUST03198,Website,SKU00273,1,8532429,8532429,0,8532429,1,1,1
TX0000176,ORD0000176-2,2022-01-04 04:25:49,CUST03198,Website,SKU00153,2,44526,89052,14986,74066,1,1,1
TX0000177,ORD0000177-1,2022-09-20 08:21:32,CUST04670,Website,SKU02929,3,956214,2868642,0,2868642,1,1,1
TX0000177,ORD0000177-2,2022-09-20 08:21:32,CUST04670,Website,SKU01323,1,30203,30203,0,30203,1,1,0
TX0000178,ORD0000178-1,2023-11-08 19:47:52,CUST04828,Website,SKU02621,1,295058,295058,0,295058,1,1,1
TX0000179,ORD0000179-1,2020-08-11 08:11:43,CUST00362,Play Store,SKU02602,2,639980,1279960,180260,1099700,1,1,1
TX0000180,ORD0000180-1,2020-05-21 23:11:46,CUST04855,Website,SKU00418,1,1202836,1202836,0,1202836,1,1,1
TX0000181,ORD0000181-1,2024-06-07 13:07:25,CUST01543,Play Store,SKU02337,1,292122,292122,34727,257395,1,1,1
TX0000181,ORD0000181-2,2024-06-07 13:07:25,CUST01543,Play Store,SKU04374,1,39304,39304,0,39304,1,1,1
TX0000182,ORD0000182-1,2020-05-30 20:44:56,CUST01908,App Store,SKU00132,1,925699,925699,0,925699,1,1,1
TX0000182,ORD0000182-2,2020-05-30 20:44:56,CUST01908,App Store,SKU04040,2,805858,1611716,0,1611716,1,1,1
TX0000182,ORD0000182-3,2020-05-30 20:44:56,CUST01908,App Store,SKU03236,1,1155449,1155449,0,1155449,1,1,0
TX0000182,ORD0000182-4,2020-05-30 20:44:56,CUST01908,App Store,SKU01933,2,947381,1894762,155186,1739576,1,1,1
TX0000183,ORD0000183-1,2020-12-02 17:46:23,CUST01706,Website,SKU01026,1,1317557,1317557,0,1317557,1,0,0
TX0000183,ORD0000183-2,2020-12-02 17:46:23,CUST01706,Website,SKU01490,1,699315,699315,59484,639831,1,1,0
TX0000183,ORD0000183-3,2020-12-02 17:46:23,CUST01706,Website,SKU03135,1,287695,287695,0,287695,1,1,1
TX0000183,ORD0000183-4,2020-12-02 17:46:23,CUST01706,Website,SKU00514,1,1424940,1424940,0,1424940,1,1,1
TX0000184,ORD0000184-1,2021-07-23 01:00:22,CUST00131,App Store,SKU04062,2,32542,65084,5089,59995,1,1,1
TX0000185,ORD0000185-1,2024-10-28 15:44:47,CUST01697,Website,SKU04726,1,988023,988023,0,988023,1,1,1
TX0000185,ORD0000185-2,2024-10-28 15:44:47,CUST01697,Website,SKU01583,1,1004988,1004988,0,1004988,1,1,1
TX0000186,ORD0000186-1,2020-04-29 14:07:26,CUST01029,Website,SKU04721,1,1529471,1529471,0,1529471,1,1,1
TX0000187,ORD0000187-1,2024-02-20 17:45:33,CUST03660,Website,SKU03177,1,351854,351854,29942,321912,1,1,1
TX0000187,ORD0000187-2,2024-02-20 17:45:33,CUST03660,Website,SKU00834,1,833540,833540,0,833540,1,1,1
TX0000187,ORD0000187-3,2024-02-20 17:45:33,CUST03660,Website,SKU00470,1,382103,382103,0,382103,1,1,1
TX0000188,ORD0000188-1,2022-12-02 06:25:10,CUST01913,Website,SKU00874,1,39808,39808,4822,34986,1,1,1
TX0000189,ORD0000189-1,2023-01-09 11:51:43,CUST02700,Play Store,SKU00536,2,1714151,3428302,0,3428302,1,1,0
TX0000190,ORD0000190-1,2022-06-29 17:36:27,CUST00247,Website,SKU03998,2,319781,639562,0,639562,1,1,1
TX0000190,ORD0000190-2,2022-06-29 17:36:27,CUST00247,Website,SKU00324,1,817205,817205,0,817205,1,1,1
TX0000191,ORD0000191-1,2022-02-19 16:03:10,CUST00745,App Store,SKU01833,1,921309,921309,133590,787719,1,1,1
TX0000192,ORD0000192-1,2022-12-08 08:06:41,CUST04039,Play Store,SKU04838,1,797611,797611,0,797611,1,1,1
TX0000193,ORD0000193-1,2020-09-26 18:01:10,CUST03444,App Store,SKU00616,1,34068,34068,0,34068,1,1,1
TX0000193,ORD0000193-2,2020-09-26 18:01:10,CUST03444,App Store,SKU03485,1,139097,139097,0,139097,1,1,1
TX0000194,ORD0000194-1,2020-10-24 11:27:00,CUST01483,App Store,SKU01812,1,30629,30629,0,30629,1,1,0
TX0000195,ORD0000195-1,2022-08-31 19:41:16,CUST02897,Play Store,SKU01045,1,305541,305541,50689,254852,1,1,1
TX0000195,ORD0000195-2,2022-08-31 19:41:16,CUST02897,Play Store,SKU02684,1,47741,47741,0,47741,1,1,1
TX0000195,ORD0000195-3,2022-08-31 19:41:16,CUST02897,Play Store,SKU04584,2,30353,60706,8176,52530,1,1,1
TX0000196,ORD0000196-1,2022-03-29 23:26:14,CUST00047,Website,SKU00859,2,33320,66640,0,66640,1,1,1
TX0000197,ORD0000197-1,2024-02-27 03:37:58,CUST03368,Website,SKU02722,1,487689,487689,44551,443138,1,1,1
TX0000198,ORD0000198-1,2022-10-12 23:43:39,CUST04065,App Store,SKU00413,1,1145492,1145492,117203,1028289,1,1,1
TX0000198,ORD0000198-2,2022-10-12 23:43:39,CUST04065,App Store,SKU01038,2,1392791,2785582,0,2785582,1,1,1
TX0000198,ORD0000198-3,2022-10-12 23:43:39,CUST04065,App Store,SKU04203,1,751763,751763,86305,665458,1,1,1
TX0000199,ORD0000199-1,2022-12-23 18:42:43,CUST03684,Website,SKU00933,1,860877,860877,0,860877,1,1,1
TX0000199,ORD0000199-2,2022-12-23 18:42:43,CUST03684,Website,SKU04736,1,210903,210903,12911,197992,1,1,1
TX0000200,ORD0000200-1,2024-01-13 00:26:29,CUST04073,App Store,SKU04828,1,559253,559253,0,559253,1,1,1
TX0000201,ORD0000201-1,2023-09-24 19:28:45,CUST03520,Play Store,SKU01290,1,209567,209567,0,209567,1,1,1
TX0000201,ORD0000201-2,2023-09-24 19:28:45,CUST03520,Play Store,SKU02809,1,274709,274709,0,274709,1,1,0
TX0000201,ORD0000201-3,2023-09-24 19:28:45,CUST03520,Play Store,SKU03292,1,392189,392189,0,392189,1,1,1
TX0000201,ORD0000201-4,2023-09-24 19:28:45,CUST03520,Play Store,SKU02601,1,816699,816699,67630,749069,1,1,1
TX0000202,ORD0000202-1,2023-04-23 09:24:35,CUST04357,Website,SKU02897,1,262127,262127,0,262127,1,1,1
TX0000203,ORD0000203-1,2023-09-08 14:16:20,CUST04081,Play Store,SKU03109,2,26401,52802,0,52802,1,1,1
TX0000204,ORD0000204-1,2024-10-19 12:56:08,CUST03941,Website,SKU03709,1,83592,83592,0,83592,1,1,1
TX0000205,ORD0000205-1,2020-02-19 02:01:58,CUST03325,Play Store,SKU03737,1,19177,19177,0,19177,1,1,1
TX0000205,ORD0000205-2,2020-02-19 02:01:58,CUST03325,Play Store,SKU04002,1,256005,256005,0,256005,1,1,1
TX0000205,ORD0000205-3,2020-02-19 02:01:58,CUST03325,Play Store,SKU04372,2,6126728,12253456,0,12253456,1,1,1
TX0000206,ORD0000206-1,2021-09-11 07:24:19,CUST00956,Play Store,SKU01133,3,23455,70365,0,70365,1,1,1
TX0000207,ORD0000207-1,2022-03-31 03:01:17,CUST03907,Website,SKU00264,1,16193428,16193428,0,16193428,1,1,1
TX0000208,ORD0000208-1,2024-05-25 04:20:20,CUST03043,App Store,SKU03407,1,37566,37566,0,37566,1,1,1
TX0000209,ORD0000209-1,2024-05-06 23:57:22,CUST01868,App Store,SKU02273,498,663088,330217824,0,330217824,1,1,1
TX0000209,ORD0000209-2,2024-05-06 23:57:22,CUST01868,App Store,SKU00734,1,439890,439890,57831,382059,1,1,1
TX0000210,ORD0000210-1,2020-08-01 23:10:50,CUST00926,App Store,SKU01329,5,17996,89980,0,89980,1,1,1
TX0000210,ORD0000210-2,2020-08-01 23:10:50,CUST00926,App Store,SKU02911,1,429655,429655,83866,345789,1,1,1
TX0000211,ORD0000211-1,2023-09-26 05:32:58,CUST00591,App Store,SKU03345,1,35537,35537,0,35537,1,1,1
TX0000212,ORD0000212-1,2024-06-21 20:15:29,CUST02119,App Store,SKU04403,1,200625,200625,17545,183080,1,1,1
TX0000212,ORD0000212-2,2024-06-21 20:15:29,CUST02119,App Store,SKU03971,2,657263,1314526,0,1314526,1,1,1
TX0000212,ORD0000212-3,2024-06-21 20:15:29,CUST02119,App Store,SKU00221,1,116758,116758,0,116758,1,1,1
TX0000212,ORD0000212-4,2024-06-21 20:15:29,CUST02119,App Store,SKU01838,2,442816,885632,0,885632,1,1,1
TX0000212,ORD0000212-5,2024-06-21 20:15:29,CUST02119,App Store,SKU00703,1,601164,601164,0,601164,1,1,1
TX0000213,ORD0000213-1,2020-09-06 23:11:54,CUST00946,App Store,SKU01909,1,538365,538365,0,538365,1,1,1
TX0000213,ORD0000213-2,2020-09-06 23:11:54,CUST00946,App Store,SKU00829,1,236567,236567,15110,221457,1,1,1
TX0000214,ORD0000214-1,2021-06-21 07:24:21,CUST00660,App Store,SKU01081,1,1530818,1530818,266732,1264086,1,1,1
TX0000215,ORD0000215-1,2024-03-26 15:35:43,CUST02346,Play Store,SKU00742,1,207451,207451,0,207451,1,1,1
TX0000215,ORD0000215-2,2024-03-26 15:35:43,CUST02346,Play Store,SKU03790,2,26270,52540,0,52540,1,1,1
TX0000216,ORD0000216-1,2024-12-04 14:29:51,CUST02049,Website,SKU04675,1,388301,388301,0,388301,1,1,1
TX0000217,ORD0000217-1,2024-06-03 04:57:28,CUST03693,Play Store,SKU04418,1,37642,37642,0,37642,1,1,1
TX0000217,ORD0000217-2,2024-06-03 04:57:28,CUST03693,Play Store,SKU01731,1,39859,39859,0,39859,1,1,1
TX0000217,ORD0000217-3,2024-06-03 04:57:28,CUST03693,Play Store,SKU03573,1,48947,48947,0,48947,1,1,1
TX0000218,ORD0000218-1,2021-12-11 02:16:28,CUST03926,App Store,SKU03712,1,1203497,1203497,0,1203497,1,1,1
TX0000218,ORD0000218-2,2021-12-11 02:16:28,CUST03926,App Store,SKU01786,2,68489,136978,0,136978,1,1,1
TX0000219,ORD0000219-1,2022-06-20 15:50:46,CUST01028,Website,SKU00511,1,295443,295443,38581,256862,1,1,1
TX0000220,ORD0000220-1,2024-03-25 10:12:57,CUST01505,Play Store,SKU04919,3,697121,2091363,0,2091363,1,1,0
TX0000220,ORD0000220-2,2024-03-25 10:12:57,CUST01505,Play Store,SKU01219,1,1480422,1480422,0,1480422,1,1,1
TX0000220,ORD0000220-3,2024-03-25 10:12:57,CUST01505,Play Store,SKU02298,1,1495549,1495549,0,1495549,1,1,1
TX0000221,ORD0000221-1,2023-03-06 19:33:55,CUST01139,Play Store,SKU02444,1,652737,652737,0,652737,1,1,1
TX0000222,ORD0000222-1,2024-11-03 07:15:49,CUST04132,Website,SKU01370,1,1557349,1557349,0,1557349,1,1,1
TX0000223,ORD0000223-1,2021-05-27 07:20:10,CUST02018,App Store,SKU00952,1,815611,815611,0,815611,1,1,1
TX0000223,ORD0000223-2,2021-05-27 07:20:10,CUST02018,App Store,SKU02151,1,195517,195517,29297,166220,1,1,1
TX0000223,ORD0000223-3,2021-05-27 07:20:10,CUST02018,App Store,SKU01916,1,257192,257192,0,257192,1,1,1
TX0000223,ORD0000223-4,2021-05-27 07:20:10,CUST02018,App Store,SKU00831,2,579870,1159740,0,1159740,1,1,1
TX0000224,ORD0000224-1,2020-12-08 10:16:11,CUST01036,Play Store,SKU03175,1,395377,395377,0,395377,1,1,1
TX0000224,ORD0000224-2,2020-12-08 10:16:11,CUST01036,Play Store,SKU02993,2,29958,59916,0,59916,1,1,1
TX0000224,ORD0000224-3,2020-12-08 10:16:11,CUST01036,Play Store,SKU01553,2,353943,707886,0,707886,1,1,1
TX0000224,ORD0000224-4,2020-12-08 10:16:11,CUST01036,Play Store,SKU02791,2,235070,470140,0,470140,1,1,1
TX0000224,ORD0000224-5,2020-12-08 10:16:11,CUST01036,Play Store,SKU01002,1,304707,304707,0,304707,1,1,1
TX0000225,ORD0000225-1,2022-01-03 19:56:14,CUST03541,Website,SKU03909,1,13574957,13574957,0,13574957,1,1,1
TX0000225,ORD0000225-2,2022-01-03 19:56:14,CUST03541,Website,SKU00882,1,926889,926889,0,926889,1,1,1
TX0000226,ORD0000226-1,2021-05-16 21:20:45,CUST03912,App Store,SKU04692,1,39197,39197,3832,35365,1,1,1
TX0000227,ORD0000227-1,2020-11-28 13:05:17,CUST04567,Play Store,SKU00359,3,451827,1355481,0,1355481,1,1,1
TX0000228,ORD0000228-1,2021-05-07 15:41:23,CUST02949,Website,SKU03333,2,28753,57506,0,57506,1,1,0
TX0000229,ORD0000229-1,2021-07-18 02:53:49,CUST00779,Website,SKU04731,1,1826582,1826582,165371,1661211,1,1,1
TX0000230,ORD0000230-1,2022-01-12 04:09:30,CUST02546,Play Store,SKU00725,1,1242884,1242884,177442,1065442,1,1,1
TX0000231,ORD0000231-1,2020-08-12 01:10:00,CUST02650,Play Store,SKU00846,1,337282,337282,54307,282975,1,1,1
TX0000232,ORD0000232-1,2021-02-23 17:37:30,CUST01003,Website,SKU00147,2,38411,76822,0,76822,1,1,1
TX0000233,ORD0000233-1,2020-06-09 04:40:25,CUST01295,App Store,SKU03635,2,1841894,3683788,0,3683788,1,1,1
TX0000233,ORD0000233-2,2020-06-09 04:40:25,CUST01295,App Store,SKU03754,1,358969,358969,68291,290678,1,1,1
TX0000234,ORD0000234-1,2024-09-22 00:13:42,CUST01675,App Store,SKU02539,4,40888,163552,0,163552,1,1,0
TX0000235,ORD0000235-1,2023-09-10 01:47:05,CUST01024,App Store,SKU03900,1,635820,635820,0,635820,1,1,1
TX0000236,ORD0000236-1,2020-09-22 07:32:14,CUST02856,Website,SKU03924,2,804171,1608342,0,1608342,1,1,1
TX0000237,ORD0000237-1,2023-08-27 17:13:47,CUST03486,App Store,SKU01221,1,163579,163579,0,163579,1,1,1
TX0000237,ORD0000237-2,2023-08-27 17:13:47,CUST03486,App Store,SKU02513,1,637035,637035,0,637035,1,1,1
TX0000237,ORD0000237-3,2023-08-27 17:13:47,CUST03486,App Store,SKU00046,3,2092108,6276324,1142107,5134217,1,1,1
TX0000238,ORD0000238-1,2022-12-30 01:32:49,CUST04412,App Store,SKU04062,1,32542,32542,0,32542,1,1,1
TX0000238,ORD0000238-2,2022-12-30 01:32:49,CUST04412,App Store,SKU01714,2,41509,83018,0,83018,1,1,1
TX0000239,ORD0000239-1,2021-08-13 08:45:43,CUST01856,Website,SKU02794,1,536862,536862,46660,490202,1,1,1
TX0000239,ORD0000239-2,2021-08-13 08:45:43,CUST01856,Website,SKU04987,2,35339,70678,0,70678,1,1,1
TX0000239,ORD0000239-3,2021-08-13 08:45:43,CUST01856,Website,SKU01830,1,229371,229371,0,229371,1,1,1
TX0000240,ORD0000240-1,2024-10-20 14:42:07,CUST00495,Play Store,SKU00969,1,615015,615015,0,615015,1,1,1
TX0000241,ORD0000241-1,2020-07-17 08:42:37,CUST00886,Website,SKU00286,1,43619,43619,3016,40603,1,1,1
TX0000242,ORD0000242-1,2024-07-02 02:21:10,CUST00285,App Store,SKU03781,1,5501991,5501991,564195,4937796,1,1,0
TX0000243,ORD0000243-1,2024-06-22 08:38:42,CUST02807,Website,SKU03911,2,42768,85536,0,85536,1,1,1
TX0000243,ORD0000243-2,2024-06-22 08:38:42,CUST02807,Website,SKU02469,5,1337579,6687895,0,6687895,1,1,1
TX0000243,ORD0000243-3,2024-06-22 08:38:42,CUST02807,Website,SKU02379,1,332739,332739,0,332739,1,1,1
TX0000244,ORD0000244-1,2024-10-08 10:49:23,CUST02570,App Store,SKU03881,1,361723,361723,0,361723,1,1,1
TX0000245,ORD0000245-1,2020-09-13 22:18:13,CUST00904,Website,SKU04317,1,1718693,1718693,225662,1493031,1,1,1
TX0000246,ORD0000246-1,2024-10-24 04:45:51,CUST01296,Play Store,SKU01731,1,39859,39859,0,39859,1,1,1
TX0000246,ORD0000246-2,2024-10-24 04:45:51,CUST01296,Play Store,SKU02021,1,686185,686185,0,686185,1,1,1
TX0000246,ORD0000246-3,2024-10-24 04:45:51,CUST01296,Play Store,SKU00872,1,49781,49781,0,49781,1,1,1
TX0000247,ORD0000247-1,2023-08-17 00:36:18,CUST04182,App Store,SKU01880,1,125834,125834,0,125834,1,1,1
TX0000248,ORD0000248-1,2022-05-18 10:50:20,CUST01271,Play Store,SKU02871,1,18185427,18185427,0,18185427,1,1,1
TX0000248,ORD0000248-2,2022-05-18 10:50:20,CUST01271,Play Store,SKU03958,1,1215393,1215393,0,1215393,1,1,1
TX0000248,ORD0000248-3,2022-05-18 10:50:20,CUST01271,Play Store,SKU02970,1,288543,288543,0,288543,1,1,1
TX0000249,ORD0000249-1,2022-10-01 01:30:07,CUST02219,App Store,SKU00968,1,823978,823978,112742,711236,1,1,1
TX0000250,ORD0000250-1,2020-05-15 22:50:13,CUST02325,Play Store,SKU03116,1,1831948,1831948,0,1831948,1,1,1
TX0000251,ORD0000251-1,2022-06-13 14:01:41,CUST03785,App Store,SKU03028,2,29420,58840,6534,52306,1,1,1
TX0000251,ORD0000251-2,2022-06-13 14:01:41,CUST03785,App Store,SKU03009,3,478618,1435854,0,1435854,1,1,1
TX0000252,ORD0000252-1,2022-08-12 07:43:53,CUST04692,App Store,SKU02031,1,32763,32763,5665,27098,1,1,1
TX0000253,ORD0000253-1,2023-07-01 13:35:58,CUST04038,Website,SKU04478,1,103345,103345,12922,90423,1,1,1
TX0000253,ORD0000253-2,2023-07-01 13:35:58,CUST04038,Website,SKU03811,1,342838,342838,0,342838,1,1,1
TX0000254,ORD0000254-1,2023-09-27 08:26:56,CUST01035,App Store,SKU01242,1,406799,406799,0,406799,1,0,0
TX0000254,ORD0000254-2,2023-09-27 08:26:56,CUST01035,App Store,SKU00290,1,114387,114387,13613,100774,1,1,1
